query_id,time_violation,remaining_inference_time,data_sources,top_1,top_3,top_5,top_10,no_object,list_objects
e35c3cbb-2281-4366-a01d-bc77a2b614af,False,2.635132546670448,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,5.0,"[0, 1, 2, 3, 4]"
b0bc6fda-ddb0-4527-8a43-4132a82c657f,False,1.0239704537208465,"['rgb', 'ninf', 'minf', 'finf']",10.0,10.0,10.0,10.0,10.0,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10]"
81279db5-20f5-4264-ad34-ba06df2e55fc,False,2.192463769546768,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 2, 3, 4, 5, 6, 7]"
3684d5cc-0de4-4d5d-b0dc-b5e1ee461643,False,1.870211719638715,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
b3a0eab1-a492-468a-bd2a-58d7139d7195,False,1.426986604429822,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 2, 6]"
1ece0883-3f8e-4c76-b029-13c9b344e7c6,False,2.0203886494750725,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,9.0,"[0, 1, 2, 3, 4, 5, 6, 7, 11]"
b3dee487-65a9-4406-8ec2-efc60abb287e,False,0.6982287540815186,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,5.0,"[0, 1, 2, 3, 5]"
e3996b3b-6d12-4e97-8b80-be6b48553e9a,False,1.7273892445136578,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,8.0,"[0, 1, 4, 5, 6, 7, 12, 14]"
366acac0-a46e-45f9-82ef-f05da9c440c4,False,0.7715161681752147,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 3, 4, 5]"
8373a6ff-8b86-4463-b53c-6d91e5e5b037,False,2.5747291622524773,"['rgb', 'ninf', 'minf', 'finf']",14.0,14.0,14.0,14.0,14.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 16, 18, 22]"
e8e50120-7904-479d-ad42-4eacbb004ae5,False,0.9025787158035614,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 3, 6]"
73115145-e13f-4071-8006-68c031997020,False,2.1575556875363,"['rgb', 'ninf', 'minf', 'finf']",8.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 6, 8, 9, 11, 13]"
df09ce1a-7427-4c14-99f1-295e64cb9022,False,1.9295987372209944,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 4, 5, 6, 8, 9]"
aa839e9e-a53d-4f3d-b21a-4c2f5c1ee118,False,1.834558329554743,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 5, 6]"
5d82c00a-5fbe-49e8-821e-ed420da3d011,False,0.6970562036335358,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,3.0,"[0, 2, 3]"
97f04b12-baaf-4b72-9ebb-4d0a0ab19cb6,False,0.9159017205751736,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[1, 3]"
9c264ce3-035c-4da3-af5e-5fab0655e26e,False,1.5649742063309195,"['rgb', 'ninf', 'minf', 'finf']",7.0,8.0,8.0,8.0,8.0,"[0, 1, 2, 3, 4, 6, 7, 9]"
9593e970-32e5-4d70-98c4-5fb7dd0bb0b9,False,2.0104177026771497,"['rgb', 'ninf', 'minf', 'finf']",15.0,15.0,15.0,15.0,15.0,"[0, 1, 2, 3, 4, 7, 8, 12, 13, 14, 15, 18, 19, 20, 23]"
02e4a2fa-1b00-4231-8817-48705b006617,False,1.75136538707508,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,7.0,"[0, 1, 2, 4, 5, 6, 9]"
5f008886-546e-46be-bbc1-4b473be68c05,False,1.6827350656490907,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 3, 4]"
cbde2980-18f4-4b6c-bb23-019811142b53,False,0.4146169737002216,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 4, 8, 9, 10]"
b35985d6-906e-4f79-b919-b837b02053d3,False,2.0161006397000776,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,8.0,"[0, 1, 2, 3, 4, 5, 6, 7]"
5100d0ce-9397-426d-8b8e-14ef76555819,False,1.933523498517704,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 4]"
3dcaa2eb-4b57-4b67-805a-9148c3742a7c,False,1.364543901786032,"['rgb', 'ninf', 'minf', 'finf']",13.0,13.0,13.0,14.0,14.0,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 18]"
9651d019-208a-4015-a4b1-99bd3f6a99c2,False,2.011870946713515,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 9]"
92b1a0e8-307e-4c18-8cf0-e6019c6b7809,False,2.014590947013772,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 6]"
eca8d4d2-e52b-40d5-8455-c6f0f812bb03,False,1.6439617780033449,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 5, 6]"
9f6c1679-9d29-4919-93ed-b01bd05781be,False,0.7381109453184813,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 2, 5]"
7c44aa78-0c5a-4300-b2df-44ffe2aa30a7,False,1.84892041011505,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,1.0,[0]
f1c30128-551d-4d3e-9ea5-514f80e7094c,False,2.1892945446672734,"['rgb', 'ninf', 'minf', 'finf']",13.0,13.0,13.0,13.0,13.0,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 18, 19, 20]"
a75a7b3a-b1ff-4e5f-aa05-445246e67f92,False,1.9556034269178493,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,5.0,"[0, 2, 4, 8, 9]"
746a86e8-971f-4463-b771-dbed4b7254ae,False,0.8039622553106099,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,9.0,"[0, 1, 2, 3, 4, 5, 7, 10, 12]"
b8df2f39-6968-4f4a-8f7c-0664dd76bee4,False,0.7069006553651502,"['rgb', 'ninf', 'minf', 'finf']",15.0,16.0,16.0,16.0,16.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 22]"
1f7b6600-aea1-4272-9aac-7e1140d0be12,False,2.111890052070743,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 5, 6, 7]"
2ac434a3-f2e9-4511-8821-204cba914720,False,1.4155987633688667,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 4, 7, 8, 10, 11]"
bb1b615d-980f-4377-bd68-9db5f5b01ad5,False,0.7648628829212033,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 2, 3, 6, 7]"
93c95fd2-708d-4759-a631-2af321091a1e,False,1.504850752087312,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 3]"
1001c3d2-1a44-4185-a008-4e228e14366e,False,2.3391277351242508,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
c65bf74c-5708-4e2a-9574-11b43b4781c0,False,1.4884662781332112,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 2, 3, 5, 8]"
2b4f7ee9-42d3-4d84-b565-eb143203a40b,False,1.885844579393352,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 4, 5, 6, 8, 9]"
8dda9d05-cf21-4c9b-821b-711178c18b52,False,1.1691414589612243,"['rgb', 'ninf', 'minf', 'finf']",12.0,12.0,12.0,12.0,13.0,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14]"
186922f4-606d-4f24-bf2a-fcc75cb48a46,False,0.655958485288576,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 2, 3]"
b8197895-b43b-4766-ae87-2d45578ea37d,False,1.7003969892645656,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
257e1f93-e752-4d88-9256-f379af387d76,False,0.922308268387842,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 4, 9]"
dbb89638-516a-40e4-a7fb-bc4a26a099d6,False,0.4319923937007763,"['rgb', 'ninf', 'minf', 'finf']",2.0,3.0,3.0,3.0,3.0,"[0, 3, 6]"
bbc7937d-014f-41de-a93b-ee27f0cd623a,False,0.2915585619325812,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 3, 6]"
bf781542-bc65-459f-bc42-e77ad2544d79,False,2.083820714630442,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,4.0,4.0,5.0,"[0, 1, 2, 3, 5]"
55c2ca62-7352-41b6-bc79-8c8154ee3e17,False,1.7028001316293846,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,3.0,"[2, 3, 5]"
8f492066-99ff-4b84-b8fa-e8b82b54b731,False,1.774623955806521,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,8.0,"[0, 1, 2, 4, 5, 6, 7, 14]"
a53f4401-7fba-49f8-a984-5e175ca22522,False,0.709879682022724,"['rgb', 'ninf', 'minf', 'finf']",4.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 3, 4, 7]"
2e01d0ce-4927-4047-8f50-29f242703c37,False,0.8637330509223924,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,2.0,"[0, 2]"
7ff24aeb-8e37-4b80-9c22-058c9c2a32af,False,0.5215472592909368,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 2]"
e22a2d5c-0945-4a2b-b7d8-6d01d2023bdc,False,1.2625239375939274,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 4, 9, 10, 11]"
3ffb8c66-acb9-426b-ae6f-d65ecd2f04f2,False,1.0481746803502658,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 3, 4, 8]"
eb34e704-9d91-4234-b6ad-8b3ba2b4feda,False,1.406300187016723,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,7.0,"[0, 1, 2, 5, 6, 7, 9]"
bf4775f6-d9a4-40b4-bd88-5e7fcc9320b7,False,2.100947393388485,"['rgb', 'ninf', 'minf', 'finf']",11.0,11.0,11.0,11.0,13.0,"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 15, 24]"
1b9cccae-0d6c-45aa-b8f2-bf80e31a2000,False,1.9618193645265405,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 6]"
fc9670f5-c1b0-4e64-8012-fcb8d17cddc3,False,2.3037518620411457,"['rgb', 'ninf', 'minf', 'finf']",11.0,11.0,12.0,12.0,13.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
4d4ef240-597a-4bbc-88ed-4dbb92ca249b,False,1.7395359380046926,"['rgb', 'ninf', 'minf', 'finf']",14.0,14.0,14.0,14.0,15.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 16, 17, 25, 27]"
b46040c8-9b9e-4c98-8a26-1e540ef9b321,False,0.6032063978542425,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,8.0,"[0, 1, 2, 3, 4, 6, 7, 8]"
a433031f-b8f4-488d-938d-12fdf9db7f07,False,0.6586458782844407,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,7.0,"[0, 1, 2, 3, 4, 5, 6]"
32ef93a3-271b-4f7d-8dbb-ab80dc58da2b,False,1.6219317595787142,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 4, 5]"
f10646b8-75cf-47d3-a6ca-1e0ae3d7462a,False,0.382877955632718,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
0c9ed8aa-5a06-469f-804d-da0d2afde29b,False,0.3543560028728647,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,3.0,"[0, 4, 7]"
ae1908ca-a5f3-432c-9f8e-094f6f2baeb1,False,2.456918522622574,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 4, 5, 7]"
358ddf43-ae93-40a2-b134-3c149a31c1a5,False,1.8938249624051933,"['rgb', 'ninf', 'minf', 'finf']",10.0,10.0,10.0,10.0,11.0,"[0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 17]"
5213a121-6d25-49b9-a8eb-9c6aab9d0b8d,False,1.5580940767129317,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 3]"
437caf48-6756-4356-aebf-12520b8432a1,False,2.258830176370336,"['rgb', 'ninf', 'minf', 'finf']",12.0,12.0,12.0,12.0,13.0,"[0, 1, 2, 4, 5, 6, 9, 10, 11, 12, 14, 17, 20]"
66e48de5-3dcd-489e-ab09-34a01be8b3b6,False,1.2912063046080071,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 5, 6, 7, 9, 12]"
b83bb638-3e5a-4931-b909-664e5b53ac3b,False,1.6317924028912896,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
bf7ab856-e057-42ae-aec2-a07262791b97,False,0.8478352030377502,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 3, 4, 6]"
34710629-7fce-4947-ac20-a36759afa5c0,False,1.6169206651049537,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 6]"
afb8e8da-52d0-4adc-8581-8e628d57b195,False,0.8504484228697236,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 2]"
b5aad421-83b4-4e80-87b8-a06598d32843,False,2.071427474654475,"['rgb', 'ninf', 'minf', 'finf']",26.0,26.0,26.0,26.0,26.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 24, 25, 26, 32, 34]"
b96f1cb7-b9f0-415f-b9b4-ab425e3cd4c7,False,2.280279440830901,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,7.0,"[0, 1, 2, 3, 4, 6, 7]"
49525653-688d-4bd8-8f23-0a729002b7f1,False,2.1969794508416176,"['rgb', 'ninf', 'minf', 'finf']",3.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 4]"
db742ea3-cdc5-4f20-9c86-9f3b7a37c937,False,1.7789321342499642,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 4, 5, 8, 12]"
2be5c64c-047e-4edd-bfa8-8f0f8b89f1d0,False,2.1358975971089023,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
228255d6-189b-4487-948b-d67365dd10d4,False,1.988800361123055,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,3.0,"[0, 1, 2]"
00a6828c-1ad6-4eb9-8d1e-b681f7dd7c1b,False,0.3566909917523868,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,8.0,"[0, 1, 2, 3, 4, 6, 7, 8]"
5f0f115d-b1da-43f6-929c-69df47a25ac5,False,2.339161114514099,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
5390951e-34b2-436b-9721-68ccb23e3f46,False,1.0847239978688616,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 3]"
5b9238b3-59e2-4cc1-8f95-568f8bade882,False,2.108364862374738,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,5.0,"[0, 1, 2, 3, 4]"
aebdb3fd-d098-4c78-afd0-1d6acc7d5a41,False,1.3169323735542162,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,8.0,"[0, 1, 2, 3, 4, 5, 6, 7]"
1303bb74-f1bd-4409-9726-d66b735272da,False,1.3269982477422784,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
bb9f6a8d-e112-4a9b-90ed-14dd402a51a2,False,2.2048520903558453,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 3, 4, 5, 7, 8]"
e4bc6d5e-6495-461a-8dac-776c24c2d771,False,1.4626911826981124,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,4.0,4.0,"[0, 9, 3, 1]"
5e7ada62-4cf0-4ea6-89c8-788a1774d5e7,False,2.0348893312066614,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 2, 3]"
bf4724c1-47ed-47e5-8095-6dc409893590,False,0.8371305493907091,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 4, 5]"
425a6519-f2fe-4540-a51d-7833787b9e2b,False,1.6025080250957546,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 2, 3]"
89a64a2b-78e3-41ec-914a-7c2a48b4c567,False,1.8146497891871156,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 3, 4, 5]"
dfd35bd7-785e-4ff3-9d6b-c971b65efa42,False,1.6091599812366488,"['rgb', 'ninf', 'minf', 'finf']",9.0,10.0,10.0,10.0,10.0,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11]"
72821355-869d-4f90-86c8-f7d5632c1e60,False,1.8699770123897967,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 2, 5]"
a3d3dae1-6d71-4906-8989-f011e77f6e5e,False,1.2470883303284996,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 4, 5, 7]"
d68b4874-7210-490c-b89c-043402770885,False,1.622257805653693,"['rgb', 'ninf', 'minf', 'finf']",4.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 5, 6, 9]"
c0557e5a-7d07-48ef-b1d0-4980c05f421b,False,2.0303652917565325,"['rgb', 'ninf', 'minf', 'finf']",12.0,12.0,12.0,12.0,13.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
e8e08260-483e-41e0-b0d7-2366ef7ba5c9,False,0.7649976410285685,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,7.0,"[0, 1, 2, 3, 4, 5, 6]"
315ef106-3640-474f-bfd1-846f6fb6e7f9,False,1.6307266939296228,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,8.0,"[0, 1, 2, 3, 4, 5, 6, 8]"
4dc3b078-54a6-4306-994b-c6038543b42c,False,1.316902704341465,"['rgb', 'ninf', 'minf', 'finf']",11.0,11.0,11.0,11.0,12.0,"[0, 1, 2, 4, 5, 6, 8, 10, 11, 12, 15, 16]"
5aef3ac1-774f-4eb7-ab8d-41530ad077f8,False,1.6744955892232467,"['rgb', 'ninf', 'minf', 'finf']",13.0,13.0,13.0,13.0,13.0,"[0, 1, 2, 3, 4, 5, 6, 9, 11, 14, 17, 19, 20]"
af9aea26-bc53-42aa-9b12-20fad1ba3c99,False,0.8651305281868984,"['rgb', 'ninf', 'minf', 'finf']",18.0,19.0,19.0,19.0,19.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20, 23, 24]"
96d464f1-3558-42ee-ab44-06aeb24fef7c,False,0.3978346266820039,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
0f5ff33e-e76b-4783-a949-b6a49674c32e,False,0.9801982334778137,"['rgb', 'ninf', 'minf', 'finf']",14.0,14.0,14.0,14.0,14.0,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 13, 14, 16, 20, 21]"
45eab2fb-9ff6-4ced-b289-04843591da91,False,0.9209392915393496,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,12.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 24]"
2a61b462-9727-4308-93f9-8a4bf99ebc16,False,0.8427012043221187,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
386db16e-0287-40f4-8e5d-f6e992e5e727,False,0.4479385614297794,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,10.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10]"
d031de60-65c6-4e6b-a4ad-5fadd12e16a8,False,1.3749074751087231,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 4, 6, 10]"
4b6769f7-131a-4a2b-896a-3f497c2105e7,False,1.5423818651958434,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 4, 6]"
0672c16e-d746-4966-ade5-8f417e4c5cc0,False,0.6202167429773207,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 4, 5, 6]"
8039c464-a369-43e7-b5d9-17353d672cca,False,0.4587961598062964,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
9c32f8bc-386b-4db3-bca2-7c14d3f3b25f,False,2.2022766432246232,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 6]"
aeb56a04-677a-4995-b31d-82903bc4114d,False,0.4756770450919513,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,8.0,"[0, 1, 2, 3, 4, 6, 9, 12]"
95ca638a-760c-4171-b89d-fc5fbe8b4d5c,False,0.5130808793658727,"['rgb', 'ninf', 'minf', 'finf']",12.0,12.0,12.0,12.0,14.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 13, 14, 17, 19, 21]"
7293bf8d-94f9-4a7a-8b1a-fa09625bf3af,False,2.049597962966613,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,7.0,"[0, 1, 2, 3, 4, 5, 6]"
72fd11ba-9bd4-4fea-96fa-32cd493fb68a,False,0.2699090600576179,"['rgb', 'ninf', 'minf', 'finf']",12.0,12.0,12.0,12.0,12.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]"
196e3c2c-bbf6-4695-af0c-6e69dbf323a6,False,1.6273551170615352,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 3, 4, 5, 8, 10, 11]"
37246add-d3c9-4755-a5cc-774dbe3d4667,False,0.7679054327067067,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 4, 7]"
c9a75e77-f934-4dde-b714-f5566228aef7,False,1.8590921012061847,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,10.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10]"
316e63d6-a2d9-4fe8-90f1-5aae2887ad7d,False,1.625063812865532,"['rgb', 'ninf', 'minf', 'finf']",10.0,10.0,10.0,10.0,10.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 12]"
d5eaebad-e143-416e-9113-6026d04d18d3,False,0.7921036869573779,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 6, 7, 11]"
fd0da547-a344-41ae-9b65-128086b7347d,False,2.060152538204158,"['rgb', 'ninf', 'minf', 'finf']",11.0,11.0,11.0,11.0,11.0,"[0, 1, 2, 4, 6, 7, 8, 9, 10, 13, 16]"
75eb1ab4-c3e9-4049-9036-093cdfdf97dd,False,0.563233685056965,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 6]"
