core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
61.83,17.64,2.68,2.13,1.73,1.25,3.83,1.81,135.99,4.15,374
60.73,15.22,2.21,2.95,1.7,1.54,3.44,1.77,135.63,4.13,375
62.19,13.79,2.34,2.55,1.56,1.42,3.58,1.67,135.41,3.97,376
61.4,15.96,2.43,2.89,1.5,1.67,3.58,1.86,135.81,3.95,377
61.44,16.63,2.66,2.85,1.88,1.5,3.27,1.76,135.61,3.85,378
61.29,16.14,2.87,2.25,1.57,1.85,3.75,1.92,135.88,3.83,379
74.93,15.95,2.81,2.79,1.17,1.32,3.46,1.68,135.84,3.77,380
62.9,15.05,2.55,2.54,1.75,1.61,3.38,1.96,135.73,3.89,381
60.75,15.13,2.92,2.71,1.54,1.82,3.33,1.86,135.9,4.21,382
61.45,16.86,2.46,2.42,1.45,1.57,3.35,1.66,139.8,3.44,383
62.66,16.83,2.31,2.85,1.81,1.68,3.74,1.88,135.87,3.92,384
59.95,16.15,1.97,2.44,1.39,1.87,3.24,1.87,135.9,3.67,385
61.47,16.89,2.39,2.54,1.48,1.72,3.45,1.84,135.6,3.96,386
61.65,16.29,2.91,2.75,1.81,1.54,3.57,2.0,135.84,3.74,387
61.86,17.28,2.4,2.37,1.55,1.38,3.51,0.59,135.79,4.26,388
61.21,15.29,2.69,2.52,1.54,1.5,3.61,2.01,135.45,3.77,389
61.62,15.96,2.67,2.87,1.29,1.63,3.35,1.93,136.14,3.92,390
61.33,16.49,2.62,4.05,1.39,1.7,3.53,1.93,135.8,3.93,391
60.68,15.71,2.5,2.73,1.55,1.56,3.29,2.12,136.05,3.75,392
62.26,13.76,2.66,2.79,1.37,1.52,3.41,1.7,135.61,3.66,393
60.68,11.75,2.21,2.58,2.24,1.68,3.6,2.07,136.02,4.05,394
61.61,13.19,2.33,2.4,1.5,1.52,3.32,1.74,135.51,3.83,395
61.68,13.36,2.86,2.6,1.06,1.69,4.58,1.63,135.83,4.05,396
61.25,13.9,2.82,2.68,1.05,1.49,1.15,1.66,135.55,4.02,397
61.51,13.24,3.03,2.72,1.09,1.7,3.81,1.81,135.71,3.88,398
61.66,12.51,2.97,2.3,1.1,1.32,3.39,2.21,135.47,3.87,399
61.11,12.76,2.75,2.27,1.37,1.6,1.92,0.94,135.91,3.84,400
60.61,12.54,2.85,2.63,0.5,1.6,3.79,1.83,136.06,4.08,401
60.75,13.84,2.81,2.55,1.26,1.54,3.04,1.68,138.61,3.87,402
62.13,13.12,2.49,2.71,0.99,1.64,3.21,0.92,135.73,3.73,403
65.29,12.59,3.08,2.74,1.1,1.14,2.92,1.65,135.72,3.88,404
56.18,13.55,2.87,2.7,1.5,1.75,1.83,1.91,135.61,3.81,405
64.34,13.35,2.58,2.61,1.21,2.53,4.57,1.9,135.46,3.53,406
74.3,13.44,2.95,2.56,0.92,1.74,3.32,1.92,135.65,3.88,407
63.72,12.9,3.14,2.49,1.16,1.56,4.05,2.05,135.54,4.11,408
57.92,14.06,3.37,2.6,1.15,1.6,2.89,1.71,135.89,4.0,409
62.32,13.11,3.02,2.55,1.24,1.6,2.99,1.82,135.47,4.31,410
60.35,13.34,3.15,2.41,1.35,1.61,4.27,1.79,135.86,3.59,411
56.48,12.45,2.74,2.45,1.26,1.33,3.15,1.55,135.82,4.02,412
58.35,13.28,2.79,2.44,1.12,1.45,3.9,1.74,171.58,3.66,413
62.73,13.86,2.88,2.61,1.0,1.41,2.85,1.86,165.71,3.47,414
58.29,12.45,3.13,2.52,1.29,1.59,2.92,1.62,171.58,3.46,415
72.61,13.33,2.89,2.17,1.43,1.71,2.84,1.81,171.58,3.43,416
63.62,13.96,3.34,2.36,1.74,1.81,3.23,1.92,171.58,3.66,417
60.51,12.62,3.21,2.47,1.98,1.44,2.78,1.86,169.76,3.45,418
59.82,13.45,3.3,2.56,1.93,1.68,3.2,1.43,171.58,4.25,419
62.34,13.03,3.42,2.74,1.89,1.55,2.76,1.55,152.95,3.6,420
58.89,14.08,3.21,2.22,1.92,2.73,3.03,1.97,170.85,3.44,421
58.99,13.13,3.28,2.52,2.09,1.69,2.93,1.64,171.58,3.87,422
62.86,15.26,3.46,2.67,1.94,1.33,2.96,1.83,171.58,3.69,423
57.28,14.13,3.13,2.4,1.52,1.64,3.19,1.78,165.17,3.65,424
75.37,14.13,3.16,2.59,2.0,1.33,3.01,1.45,156.74,3.59,425
63.06,14.36,3.53,2.5,1.58,1.32,3.14,1.49,164.97,3.64,426
60.63,12.97,3.33,2.68,1.74,1.43,4.18,1.88,171.58,3.55,427
61.31,14.89,3.33,2.59,1.77,1.54,3.06,1.97,171.58,3.51,428
59.01,14.44,3.25,2.82,1.68,1.61,2.89,1.91,171.58,3.48,429
60.64,14.08,3.28,2.76,2.06,1.37,3.12,1.85,160.05,3.52,430
56.48,14.28,3.47,2.43,1.71,1.32,3.14,1.96,161.26,3.72,431
56.76,14.49,3.02,2.48,2.06,1.79,3.04,1.76,162.96,3.43,432
64.04,14.85,3.39,2.79,2.01,1.38,3.21,2.1,159.75,3.39,433
63.05,14.99,3.43,2.84,2.08,1.41,2.82,2.0,157.34,3.83,434
69.07,14.58,3.0,2.68,1.79,1.47,2.79,2.03,166.47,3.59,435
69.6,14.3,3.3,2.64,1.96,1.61,3.1,2.06,169.79,4.19,436
70.32,14.34,3.23,3.0,1.92,1.48,3.12,2.05,169.7,3.77,437
69.15,14.95,3.24,2.6,1.2,1.79,3.92,1.95,171.58,3.36,438
72.54,14.36,3.29,2.79,1.36,1.59,2.93,2.15,145.24,3.53,439
71.02,14.46,3.27,2.93,1.08,1.72,3.49,2.06,163.38,3.32,440
72.64,14.94,2.93,2.42,1.04,1.36,3.67,1.86,165.35,3.77,441
68.68,10.86,3.04,2.79,1.45,1.34,3.98,2.15,171.58,3.62,442
69.84,14.75,3.15,2.56,1.48,2.43,3.45,2.05,170.44,3.81,443
70.52,14.37,3.09,2.51,1.2,1.33,3.62,2.2,170.74,3.62,444
72.51,14.31,3.13,2.38,1.65,1.74,3.93,2.19,168.45,3.22,445
68.39,15.05,2.91,2.61,1.14,1.54,3.48,2.03,164.14,3.55,446
74.14,14.43,2.7,2.89,1.61,1.59,2.95,2.08,171.58,3.6,447
70.6,14.15,3.55,2.57,1.4,1.6,2.9,2.08,171.58,3.55,448
70.34,15.0,2.97,2.46,1.14,1.69,3.52,2.24,162.57,3.62,449
70.7,14.7,2.76,2.9,1.08,1.49,2.9,2.27,160.66,3.01,450
70.49,14.72,3.0,2.74,1.29,1.66,3.18,2.16,156.36,3.58,451
70.52,14.97,2.88,2.55,1.44,1.16,3.3,2.05,171.58,3.76,452
72.36,13.48,3.15,2.32,1.26,1.54,3.6,2.05,123.39,3.71,453
71.52,13.81,3.14,2.2,1.41,1.4,3.39,1.72,126.93,3.76,454
72.08,13.49,3.07,1.97,1.19,1.14,3.61,1.57,129.81,3.48,455
70.91,13.83,2.98,2.2,1.05,1.22,3.6,1.93,115.39,3.37,456
68.77,13.16,3.25,2.22,1.18,1.29,4.2,2.13,122.9,3.75,457
70.42,11.66,3.08,1.85,1.01,1.49,2.78,1.83,127.27,3.44,458
71.23,12.93,3.2,2.27,1.48,1.32,3.42,1.85,122.13,2.58,459
66.74,12.4,2.27,2.49,1.55,1.4,2.98,1.59,132.32,3.71,460
69.83,11.76,2.93,2.14,1.4,1.47,3.15,1.68,120.36,3.64,461
71.23,12.43,2.6,2.3,1.51,1.47,3.12,2.08,124.79,3.92,462
70.66,13.41,2.35,2.29,1.83,1.08,3.15,1.65,126.93,3.56,463
72.17,12.78,2.24,2.12,1.74,1.38,3.14,2.08,119.8,3.58,464
70.46,13.36,2.09,2.23,1.34,1.21,3.12,1.97,119.09,3.82,465
71.72,12.28,2.9,2.64,1.79,1.34,3.24,0.78,111.87,3.5,466
69.04,13.27,2.6,2.5,1.43,1.03,3.56,1.47,131.78,3.66,467
72.86,12.74,2.87,2.16,1.35,0.89,3.46,1.94,118.26,3.86,468
70.89,13.58,2.73,2.4,1.46,1.3,3.06,1.18,119.52,3.5,469
71.11,12.89,2.78,2.42,1.4,0.84,3.72,1.96,123.48,4.06,470
69.67,13.3,2.66,2.13,1.32,1.35,3.33,2.11,120.56,3.6,471
71.43,12.81,2.29,2.31,1.5,1.19,3.19,1.9,116.7,3.83,472
72.26,13.21,2.61,2.12,1.64,1.18,2.97,2.0,121.3,3.71,473
71.63,13.4,2.88,2.14,1.51,1.44,3.36,1.93,120.39,3.95,474
71.79,12.44,2.48,2.28,1.67,1.09,3.26,1.79,120.76,3.63,475
70.81,12.44,1.95,2.4,1.22,1.52,3.09,1.77,127.78,3.66,476
73.67,12.39,2.66,2.28,1.65,1.35,3.07,2.01,121.77,3.43,477
68.55,12.92,2.11,1.99,1.35,1.14,3.5,1.97,113.05,3.61,478
72.65,14.45,2.44,2.43,1.54,1.22,3.23,1.77,125.69,3.59,479
70.74,13.72,2.48,2.27,1.45,1.1,3.48,1.76,125.2,3.8,480
69.35,13.69,3.01,2.07,1.73,1.19,3.77,1.96,118.0,3.55,481
68.41,13.98,2.52,2.79,1.5,1.12,3.3,2.01,127.61,3.61,482
69.78,10.83,2.61,2.07,1.21,1.22,3.28,2.21,129.35,3.78,483
70.68,10.67,2.55,2.11,1.58,1.2,3.24,2.04,125.04,3.96,484
71.84,11.14,2.44,2.0,1.85,1.37,3.74,1.8,123.3,3.6,485
69.49,11.01,3.74,2.2,1.31,1.28,3.75,2.15,126.93,3.64,486
69.1,10.63,2.63,2.0,1.41,2.32,3.48,2.0,129.88,3.55,487
68.39,10.88,2.52,2.22,1.69,1.68,3.52,2.18,127.56,3.75,488
74.23,11.22,2.71,2.09,1.68,1.71,3.72,1.84,116.98,3.72,489
73.58,10.97,2.68,2.57,1.64,2.06,3.4,2.04,126.55,3.71,490
68.8,10.87,2.71,2.06,1.14,1.54,3.32,1.86,127.61,3.47,491
66.46,10.79,2.38,2.16,1.41,1.84,3.4,1.62,121.93,3.64,492
69.17,11.16,2.68,1.97,1.24,1.36,3.4,1.79,141.05,2.78,493
69.59,10.73,2.32,2.09,1.95,1.71,3.5,1.75,140.99,2.7,494
72.78,11.16,2.53,2.09,1.17,1.59,3.63,1.58,140.65,2.39,495
71.46,10.83,2.69,3.86,1.75,1.65,3.45,1.67,140.83,3.11,496
70.31,10.95,2.61,2.16,1.58,1.42,3.38,1.74,140.79,2.69,497
68.05,13.9,2.66,1.98,1.35,1.47,3.18,1.54,140.88,2.98,498
50.89,11.33,2.36,2.23,1.46,1.71,3.46,1.4,140.77,2.84,499
69.79,10.79,2.55,0.64,1.8,1.69,3.83,1.34,140.78,2.97,500
71.96,10.59,3.35,1.78,1.63,1.96,3.44,1.71,140.93,2.67,501
70.15,10.56,3.24,2.03,1.98,1.4,3.54,1.62,129.97,3.06,502
66.09,11.06,3.25,2.19,1.62,1.61,3.89,1.7,140.82,2.67,503
66.92,10.94,2.86,2.12,1.78,1.78,3.96,1.47,140.85,2.78,504
66.41,11.34,3.3,2.46,1.53,1.67,3.84,1.79,140.95,3.05,505
66.98,10.49,4.13,2.09,2.25,1.62,3.33,1.49,141.17,2.64,506
74.0,10.67,3.21,2.19,1.52,1.93,3.81,1.57,140.83,3.28,507
68.76,10.59,3.02,2.27,1.71,1.76,3.65,1.71,140.86,2.49,508
67.66,10.33,2.87,1.96,1.42,1.57,3.64,1.69,140.52,2.96,509
66.37,11.01,3.14,1.92,1.87,1.62,3.35,1.83,140.85,3.04,510
64.0,11.08,3.15,2.42,2.03,1.42,3.6,1.38,141.1,2.29,511
67.09,10.62,3.0,2.12,1.87,1.48,3.86,1.64,140.79,2.67,512
64.59,15.35,3.26,2.69,1.82,1.34,3.51,1.55,140.98,2.54,513
66.02,15.19,3.43,2.83,1.65,1.33,3.82,1.52,141.11,2.86,514
67.68,15.24,2.98,2.28,1.72,1.18,3.53,1.35,140.86,2.66,515
67.76,15.23,3.1,2.67,2.03,1.62,4.18,1.61,140.94,2.75,516
66.94,15.65,3.08,2.54,1.89,1.57,3.81,1.62,140.77,2.85,517
65.49,13.42,2.95,2.7,2.04,1.34,3.73,1.55,140.75,3.04,518
68.52,15.38,3.06,2.1,1.61,1.21,3.64,1.59,140.88,2.73,519
67.54,15.05,3.48,2.59,1.76,1.32,3.76,1.59,136.81,2.5,520
66.39,15.1,3.07,2.76,1.64,1.11,3.6,1.92,140.97,2.72,521
68.27,15.43,2.57,2.48,1.51,1.38,2.37,1.88,140.86,2.68,522
54.75,15.21,3.46,2.55,1.67,1.2,2.38,1.56,141.05,2.88,523
67.37,15.24,2.48,1.84,1.58,1.42,2.4,1.99,168.23,3.06,524
64.91,14.87,2.41,2.72,1.46,1.36,2.49,1.69,141.04,2.68,525
66.74,15.07,2.7,2.58,1.92,1.49,2.65,1.61,140.9,2.83,526
66.73,15.27,2.83,2.51,1.97,1.37,2.59,1.67,140.75,2.72,527
65.43,15.38,2.73,2.68,1.78,1.36,2.64,1.7,140.99,2.63,528
64.68,15.21,2.69,2.62,1.77,1.41,2.83,1.63,140.94,2.93,529
65.12,15.36,2.83,2.25,1.99,1.33,2.76,1.73,141.23,2.76,530
67.66,15.13,2.72,2.54,1.42,1.53,2.6,2.1,140.96,2.86,531
64.83,15.41,2.85,2.79,2.7,1.35,2.75,1.65,140.96,2.39,532
67.56,15.52,2.89,2.33,1.72,1.34,2.61,1.83,135.33,3.38,533
64.69,15.51,2.33,2.53,1.76,1.25,2.86,1.7,137.03,3.59,534
68.02,15.19,2.97,2.59,1.56,1.41,2.82,1.84,136.3,3.44,535
66.98,15.48,3.05,2.49,1.62,1.53,2.6,1.73,146.02,4.06,536
87.11,15.53,2.87,2.79,1.49,1.52,2.61,2.4,134.57,3.45,537
86.66,15.26,3.7,2.66,1.48,0.97,2.81,1.88,135.41,3.44,538
87.11,15.33,2.82,2.47,1.73,1.24,2.63,1.43,136.48,3.72,539
87.11,15.37,3.05,2.49,1.77,1.34,2.59,1.51,136.1,3.42,540
85.33,16.59,2.67,2.45,1.37,1.41,2.66,1.96,136.09,3.75,541
87.09,15.45,2.45,2.77,1.67,1.39,2.68,1.67,136.29,5.04,542
86.61,16.12,2.27,2.55,1.71,1.46,2.84,1.84,136.82,3.67,543
86.66,15.62,2.56,2.44,1.24,1.06,2.8,1.71,135.54,3.52,544
87.11,13.1,2.53,2.3,1.26,1.23,2.7,1.7,134.02,3.45,545
87.11,15.29,2.48,2.63,1.72,1.35,2.72,1.92,134.38,3.51,546
87.09,14.17,2.06,2.27,1.46,1.59,3.28,1.53,136.76,3.44,547
87.11,15.96,2.33,2.41,1.39,1.46,3.46,2.0,135.41,3.63,548
87.11,16.53,3.13,2.19,1.78,1.57,2.59,1.61,135.09,3.28,549
87.11,15.57,2.66,2.3,1.38,1.32,2.81,1.45,135.27,3.64,550
87.11,16.96,2.45,2.2,1.64,1.32,3.19,1.65,133.87,3.54,551
86.15,17.2,2.22,2.21,1.56,1.08,3.14,1.48,136.44,3.56,552
87.11,16.8,2.36,2.09,1.44,1.35,2.36,1.89,133.79,3.75,553
87.11,15.37,2.06,2.44,1.4,1.35,3.34,1.61,135.24,3.4,554
87.11,16.49,2.23,2.39,1.49,1.48,3.27,1.75,136.17,3.72,555
87.11,15.25,2.64,2.44,1.66,1.4,2.95,1.86,137.71,3.86,556
87.11,20.28,2.4,2.44,1.7,1.54,2.69,1.86,135.73,3.62,557
87.11,16.65,2.33,2.14,1.71,1.59,3.38,1.73,136.05,3.59,558
87.11,24.58,2.25,2.57,1.6,1.6,3.11,1.92,134.37,3.37,559
87.11,14.52,2.51,2.42,1.72,1.06,3.09,1.8,135.18,3.63,560
85.75,15.69,2.23,2.26,1.69,0.99,2.73,1.97,133.72,3.3,561
87.11,15.26,2.26,2.21,1.54,1.46,3.03,1.77,133.95,3.2,562
86.45,22.57,1.19,2.49,1.7,1.31,2.65,1.91,135.39,3.36,563
86.78,14.5,2.81,2.13,1.73,1.66,3.69,1.7,137.0,3.3,564
87.11,14.99,2.87,2.14,1.4,1.65,3.63,1.98,135.8,3.25,565
87.11,13.73,2.51,2.24,1.43,1.51,3.89,1.76,137.03,3.71,566
87.11,15.9,2.73,1.84,1.57,1.34,3.55,1.79,137.01,3.47,567
87.11,14.72,2.65,2.25,1.5,1.41,3.73,1.75,134.48,3.49,568
87.11,15.28,2.43,2.32,1.41,1.37,3.54,1.96,135.79,3.47,569
86.86,15.69,2.8,2.5,1.26,1.53,3.57,1.62,135.91,3.52,570
75.38,15.31,2.97,2.49,1.82,1.51,3.59,1.86,136.47,3.32,571
73.27,14.66,2.63,2.23,1.36,2.13,3.43,1.7,134.33,3.15,572
70.0,13.3,2.74,2.59,1.55,1.27,3.55,1.94,118.77,3.71,573
81.03,15.97,2.45,2.73,1.46,1.72,3.88,1.91,118.54,3.54,574
68.54,16.79,2.52,2.31,1.53,1.15,3.91,1.87,118.77,3.52,575
77.96,15.47,2.82,2.7,1.59,0.96,3.34,2.21,118.38,3.94,576
80.83,16.4,2.56,2.78,1.42,1.37,3.5,1.81,118.32,4.06,577
75.87,16.27,2.68,2.63,1.36,1.54,3.83,1.74,118.34,3.49,578
74.31,15.37,2.82,2.62,1.59,1.28,3.69,1.83,118.33,3.79,579
84.5,16.71,2.67,2.69,1.73,1.11,3.84,1.68,118.45,3.71,580
74.35,17.43,2.61,2.96,1.58,0.68,3.48,1.88,118.81,3.89,581
68.52,14.53,2.59,2.55,1.36,1.15,3.51,2.03,118.55,3.26,582
72.81,14.07,2.44,2.96,1.66,0.74,4.55,2.1,118.53,3.55,583
77.78,16.72,2.36,2.79,1.65,1.18,3.67,1.7,118.62,3.88,584
77.9,18.01,2.33,2.51,1.47,1.3,3.65,1.9,118.68,3.88,585
75.96,17.14,2.28,2.86,1.49,1.07,3.76,2.28,118.39,3.46,586
72.63,15.44,2.38,2.81,1.44,0.96,3.48,2.29,118.6,3.38,587
75.7,17.83,2.42,2.72,1.56,0.84,3.97,1.99,118.61,3.44,588
56.1,17.7,2.27,2.83,0.95,1.42,3.66,1.94,118.5,3.7,589
69.85,18.15,2.58,2.82,1.38,0.91,3.74,1.87,118.69,3.92,590
75.85,11.03,2.31,2.56,1.4,1.1,3.88,2.06,118.54,3.03,591
73.93,18.27,1.74,2.76,1.12,1.29,3.69,1.8,118.57,3.65,592
68.17,16.61,2.25,2.43,1.38,1.17,3.79,2.0,118.53,3.64,593
78.48,15.89,2.47,2.65,1.61,1.31,3.63,1.98,118.93,3.77,594
73.08,16.74,2.37,2.75,1.42,1.17,3.75,2.04,168.47,3.98,595
83.04,15.49,2.19,2.99,1.16,0.58,3.48,1.89,118.58,3.77,596
77.81,14.51,0.55,2.74,1.35,1.51,3.76,2.11,118.74,3.64,597
72.01,16.7,2.77,3.08,1.33,1.77,3.94,2.04,118.35,3.51,598
73.98,14.39,2.15,2.66,1.34,1.42,3.99,1.56,118.37,3.67,599
72.07,17.16,2.24,2.65,1.52,1.54,3.63,1.87,118.15,3.52,600
76.23,21.63,2.08,2.78,1.85,1.46,3.86,1.96,118.79,4.05,601
79.86,15.8,1.97,2.48,1.53,1.58,3.54,1.82,118.57,3.4,602
75.08,15.01,2.15,2.1,1.37,1.35,3.04,1.81,118.62,3.54,603
76.73,15.6,2.29,2.17,1.59,1.76,4.08,1.88,118.13,3.62,604
75.81,15.6,2.3,2.65,1.28,1.33,3.55,1.97,118.6,3.45,605
62.34,14.63,3.17,2.45,1.68,1.55,3.38,1.96,118.76,3.39,606
67.23,18.05,3.09,2.05,1.56,1.74,3.47,1.79,118.39,3.58,607
64.82,15.39,3.06,2.33,1.2,1.22,3.21,1.74,118.69,3.77,608
67.35,15.59,3.38,2.43,1.48,1.78,3.22,2.06,118.44,3.34,609
66.86,15.35,3.44,2.43,1.54,1.34,3.23,1.83,118.68,3.51,610
58.95,15.12,3.24,2.69,1.52,1.68,3.27,1.79,118.69,3.51,611
61.89,15.38,3.39,2.15,1.66,1.33,3.2,1.64,118.44,3.51,612
39.56,15.15,3.06,2.51,1.33,1.66,3.23,1.77,140.41,3.14,613
64.65,15.74,3.3,2.26,1.39,1.65,4.02,1.84,144.56,2.85,614
71.45,15.37,2.94,2.2,1.49,1.67,3.35,1.88,131.86,2.83,615
63.57,15.37,3.14,2.35,1.5,1.48,3.28,1.73,136.58,2.98,616
59.79,15.19,3.42,1.98,1.61,1.65,3.57,1.82,136.48,2.86,617
69.82,15.94,3.18,2.22,1.47,1.54,3.32,1.69,121.37,3.4,618
67.75,15.34,3.37,2.21,1.64,1.6,3.36,2.07,140.78,3.01,619
70.64,15.69,3.23,2.48,1.7,1.24,3.4,1.88,147.17,2.77,620
57.39,14.87,3.35,2.62,1.74,1.39,3.14,1.51,134.76,3.21,621
82.85,15.11,3.01,2.46,1.46,1.59,2.94,1.73,137.18,3.06,622
61.7,15.33,3.0,2.18,1.78,1.59,2.9,1.67,136.51,2.91,623
67.76,15.48,2.85,2.21,1.61,1.74,3.24,1.83,142.4,3.06,624
62.57,15.26,3.2,2.19,1.63,1.42,3.45,1.76,132.48,3.09,625
71.6,15.84,3.37,2.54,1.58,1.62,2.79,1.71,138.02,2.88,626
63.49,15.49,2.13,2.23,1.65,1.39,3.25,1.44,138.36,2.99,627
68.98,15.1,2.92,2.45,1.65,1.31,3.52,1.65,143.85,3.12,628
72.9,18.32,2.74,2.27,1.87,1.62,3.22,2.01,135.85,3.32,629
62.37,15.09,2.21,2.1,1.88,1.59,3.3,1.83,135.59,3.23,630
74.74,15.25,1.74,2.17,1.89,1.59,3.63,1.55,142.76,3.2,631
77.25,14.92,2.14,2.21,1.86,1.38,3.24,1.44,141.3,3.18,632
70.79,13.18,1.86,2.42,1.67,1.24,2.9,1.81,142.88,3.16,633
70.51,13.1,2.17,1.6,1.85,1.7,3.06,3.02,139.91,3.4,634
69.91,12.91,1.95,2.39,1.79,1.46,2.92,1.9,134.5,3.25,635
74.31,12.88,2.81,2.54,1.86,1.49,3.37,1.57,135.39,3.15,636
72.08,13.32,2.98,2.63,1.54,1.68,3.4,1.97,142.51,3.19,637
66.33,12.92,2.02,2.3,1.82,1.32,3.35,1.83,135.96,3.4,638
87.93,12.6,1.78,2.22,1.97,1.28,3.54,1.65,147.95,3.13,639
82.14,13.07,2.84,2.38,1.69,1.32,3.19,1.84,142.51,3.36,640
87.93,13.0,2.5,1.93,1.69,1.71,3.24,1.92,139.27,3.09,641
87.93,13.15,2.23,1.89,1.98,1.17,3.13,1.58,142.21,3.31,642
87.93,12.62,2.02,1.94,1.71,1.82,3.19,1.79,139.96,3.08,643
87.93,13.22,2.11,2.19,1.7,1.7,3.31,1.82,129.6,3.34,644
87.93,13.06,1.91,2.46,1.76,1.33,3.48,1.91,149.12,3.45,645
86.37,12.86,2.18,2.27,1.85,1.26,3.51,2.26,143.11,3.06,646
87.93,12.67,3.95,2.22,1.55,1.53,3.22,1.89,139.39,3.07,647
87.93,12.97,2.88,2.2,1.92,1.28,3.62,1.67,135.36,2.99,648
87.93,12.88,2.41,2.21,1.87,1.48,3.56,1.75,141.02,3.07,649
87.51,12.82,3.03,1.9,1.67,1.62,3.46,1.6,140.75,2.88,650
87.78,13.08,2.93,2.37,1.65,1.31,3.84,1.78,139.75,3.11,651
87.93,13.2,2.57,2.06,1.86,1.24,3.8,1.83,137.82,3.32,652
87.64,13.06,2.41,2.13,1.68,1.54,4.63,2.0,111.01,3.15,653
87.91,15.71,2.77,2.32,1.92,1.16,3.71,1.73,110.85,3.16,654
87.93,12.88,2.61,2.27,1.57,1.27,3.61,1.9,114.54,2.77,655
87.93,13.21,2.73,2.35,1.94,1.25,3.32,1.75,112.18,3.01,656
87.93,12.72,2.78,2.34,1.79,1.26,3.37,1.59,110.1,3.31,657
87.93,13.05,3.1,1.95,1.91,1.35,2.62,1.63,110.82,3.47,658
87.93,12.99,2.6,3.91,1.75,1.43,3.36,1.53,114.27,3.12,659
87.93,13.27,2.56,1.89,2.23,1.36,3.62,1.62,113.1,3.63,660
87.93,12.67,2.92,2.23,1.84,1.32,3.4,1.65,107.16,3.44,661
87.93,12.96,2.66,2.6,1.66,1.41,3.23,2.01,113.74,3.18,662
86.35,17.96,2.59,2.08,1.73,1.63,3.21,1.86,112.05,3.38,663
