query_id,top_1_accuracy,top_3_accuracy,top_5_accuracy,top_10_accuracy,late_ratio,ground_truth
3f5f5769-be27-4071-a65d-54cd8fb12379,1,1,1,1,0,fall
f106940c-d698-49ec-bad2-2bd9a39daf8a,1,1,1,1,100,pocket_in
81aa7a8a-b093-4298-8f28-bcab569d5bd4,1,1,1,1,100,pointing
309c21ae-7ddf-442c-b0f9-59b4128f23e7,0,0,0,0,0,31
1f2478ff-666a-4f4b-a083-8fb6ce86ef4d,1,1,1,1,0,closing
d8213858-3b99-4cae-802a-b3ee8996410f,0,1,1,1,0,Carrying_light
08bd3277-7305-49f7-9a04-396818bb5c31,0,0,0,1,100,opening
477dcdc4-1b4f-44f7-9eb4-879ff156ff2b,1,1,1,1,0,pushing
ad092e7c-eb59-4853-a411-4d1b03172bb2,1,1,1,1,100,fall
7fd7994c-8b02-4d9e-b73f-dec09f624f42,1,1,1,1,0,fall
3620446c-b2b1-44c8-a531-f93ce2b34cfa,0,0,0,1,100,jumping
fcb57231-6fc2-41e9-9b3a-64657a0e3554,1,1,1,1,0,talking_on_phone
e7d2c61f-a431-480b-a947-60be2127c808,1,1,1,1,0,carrying
cc5b43ee-b900-43c4-af9d-a0b80914899b,1,1,1,1,0,fall
0b14be39-5ef5-46c7-93a3-0e1d54d87384,1,1,1,1,0,drinking
51674a24-68a5-4dac-8b4e-651388c7bd39,1,1,1,1,0,carrying
047c1630-3435-450f-a959-75a05175257e,1,1,1,1,0,kicking
338cbc01-2261-4936-8a4e-de01f0bc39cb,0,0,0,1,100,using_pc
8813167d-a7a5-4d48-ace8-cb6f5ee021d2,1,1,1,1,0,talking
085968e7-6ffa-4091-ab90-6f7155690b0c,1,1,1,1,0,checking_time
69173c9e-12e6-41d6-9b71-830b13ddc6e9,1,1,1,1,0,closing
0af79b35-c73b-470b-9261-a40383454392,1,1,1,1,0,carrying
fad4df79-10b8-46c3-bbde-09bb8652436b,1,1,1,1,0,talking_on_phone
995603f3-95d1-48d4-a741-336a11376f20,0,1,1,1,0,pushing
ed234374-c452-4a91-9d6e-dba6c4739d98,1,1,1,1,0,pocket_out
db6fe160-5a94-47b8-9039-a4adf40dcc4b,1,1,1,1,100,fall
04cbe779-898a-480b-b7d1-9c4f37c8aec0,1,1,1,1,0,sitting
9780164e-1243-4f14-8347-45e1fff86afa,0,0,0,1,0,pocket_in
7d9e7ab1-0ce9-43eb-b3e9-6d0f6a753891,1,1,1,1,0,pointing
1ff48fc9-bfb4-4e90-8c8e-22b25a3fd89d,0,0,0,1,0,transferring_object
1ad3bf3a-4506-4aa7-8fff-dbb911cc9a13,1,1,1,1,0,sitting_down
6e4515ec-b372-4dd4-a5bc-f84066a956b6,0,1,1,1,100,fall
78d509ad-adca-4b89-bc27-7279c700da9f,1,1,1,1,0,kicking
ccf0fd7b-a215-402a-a4fe-24aed705b4e4,1,1,1,1,0,carrying_heavy
c72bad89-cd79-4520-8ba0-eb6c8ba2a164,0,0,1,1,0,jumping
4cc8257f-3f52-4a85-b19a-54c7ac84c901,0,1,1,1,100,pulling
fcc1da0a-90a5-4a6b-9df2-f1bb5a7d1381,1,1,1,1,0,throwing
8b09b06e-b12a-41e4-a817-6913437149a1,1,1,1,1,0,talking
bf1bb63d-4089-4da1-af89-f350748f5cb7,1,1,1,1,100,jumping
d495e478-32aa-449b-b16e-27bd49dd7306,0,0,0,1,0,pointing
981531b5-037b-48d2-8d8c-4f51b0f09fcc,1,1,1,1,0,walking
da183e47-0ba2-44bf-96f3-b7c449106d91,1,1,1,1,0,closing
51d09713-3beb-44e4-9207-b5f617160f26,0,0,1,1,100,kicking
400fbc89-4c88-4730-a69e-ef65287bade6,0,0,1,1,100,drinking
c1d63840-21ea-4d31-adec-c40c35549b33,1,1,1,1,0,standing_up
b67e44bb-8d78-46ba-bc95-0f8fae7328ab,1,1,1,1,0,loitering
0760be5f-d7e9-4ec4-8c33-93dd257ec808,1,1,1,1,0,pointing
6da76781-6ba0-44fe-acbd-7f5c4392302f,0,1,1,1,0,checking_time
8d15f548-6ab6-4d7b-9844-2bf3093e57f6,0,1,1,1,0,running
ead2fb28-417d-4331-937e-8fe09d5c0378,1,1,1,1,0,pocket_out
17c673f4-e238-4f8f-bcf3-fc6e02677930,1,1,1,1,0,picking_up
cd28b8cc-53b4-4227-a291-c0a64b9d7d6a,1,1,1,1,100,pocket_in
a0f0f608-f1d0-4a8b-9d62-b790d5ef1e2a,1,1,1,1,0,running
919c3f4d-7983-4d46-aa1c-a00ecfc5b0dd,0,0,0,1,0,kicking
4861b11a-2930-4519-9e4f-5639cd46be8e,0,0,0,1,0,standing
6f4f2418-d7cc-4725-8cab-85048d632826,1,1,1,1,0,sitting_down
23fd2608-cf7d-44c4-be9c-2576e353182c,0,1,1,1,0,pointing
375ca159-d1dd-464f-b7bf-d3d1d67013ef,1,1,1,1,0,waving_hand
e81749f6-bcdb-4eac-9aeb-ed0a4c47bfaa,0,1,1,1,0,pocket_out
38aad4c3-6fae-449e-be81-56fca9db594e,0,0,0,0,0,5
f0a2eaa8-41fa-4c2e-8183-1865aba71d4a,0,0,1,1,0,carrying
92382501-a007-4c82-8c37-51cab9cdd3e9,0,1,1,1,0,setting_down
d55198b8-9891-45e6-be53-ca79efd662dd,1,1,1,1,0,pointing
6bbc9467-acfa-4cac-9e6f-f7e840258130,1,1,1,1,0,talking
965a2e7c-6719-408e-8c94-6316d0e5b729,1,1,1,1,100,using_phone
bb958df3-5ae7-49b1-a3b4-491a2a66f68f,1,1,1,1,0,carrying_light
777b1d6a-9c04-4baf-ba92-7aed33eb95c2,1,1,1,1,0,opening
090309b0-1dac-4a60-a3e0-e93c6d3af7e4,0,1,1,1,0,waving_hand
6d7a7b79-caad-4d99-93e6-b6fa75632d0e,1,1,1,1,0,walking
d50af18b-c5be-41c2-afd1-36ef2d1e70db,1,1,1,1,0,setting_down
8fe7542a-047b-4de8-952d-9edfbf56e22c,0,1,1,1,100,exiting
fcf283d1-e0af-4a56-aed2-3e251b6292f7,0,1,1,1,100,checking_time
e7fa685d-24d8-406a-a4c8-c76d1a6c9b88,1,1,1,1,100,standing_up
5d14c497-8a82-445d-a7d6-a55fd0b32cfd,1,1,1,1,0,sitting
34ac3879-73b9-44b8-bc59-1dd66fe2eda6,1,1,1,1,0,fall
d461f067-0198-4b9a-8f30-6b6f757cf279,1,1,1,1,0,fall
6b4cb6db-0d3b-4def-b126-2bbb81eb5034,1,1,1,1,0,using_phone
5f689f85-2a12-4f82-b969-72aa3ba58c98,1,1,1,1,0,transferring_object
01031ed0-549d-4a0c-ad94-7dd0afaf43a2,0,1,1,1,0,pocket_out
efb29ff3-aec7-4f6e-92af-e5258feb2f5a,0,1,1,1,0,pulling
d9fd1dc5-810f-4fe2-b9b7-5da0b96d5dc0,1,1,1,1,0,sitting_down
e67c4f0f-fb6a-4052-9bdf-a54fa8d25629,1,1,1,1,0,pocket_out
008c43cf-ff84-4d3f-8b06-83f215b74703,1,1,1,1,0,picking_up
75e873b0-9f81-444f-8399-8870e206e4af,1,1,1,1,0,waving_hand
fd89dc68-2461-4480-b99a-e064a3358bc4,0,0,1,1,0,talking
34bfefe4-d254-4027-82ca-144aeca4efdb,0,0,0,1,0,Carrying_light
2835f25d-75a5-479d-ac2d-de5469666481,0,0,1,1,100,using_pc
78cf1c0a-86a5-46ed-b9e2-40be4520d97c,0,0,0,0,100,0
e9d5534f-cb5d-4e20-a61c-0f78569d8561,1,1,1,1,0,waving_hand
05e9c146-e7c9-430e-bd7f-a7eea1f773a2,1,1,1,1,0,pointing
4e82f50d-0780-4014-bf91-941676218f7f,1,1,1,1,0,closing
7a67b942-beed-449a-a504-690510ffc166,1,1,1,1,0,exiting
3ee7458b-5438-4d0e-b314-8774eb810084,1,1,1,1,0,setting_down
b8b89e19-188d-40ce-ae0b-96806797d9b8,1,1,1,1,0,pocket_in
cc826028-7ea8-40c2-a91a-2dc63005bbdf,1,1,1,1,0,using_phone
576e3d9f-ee19-4620-b194-fc6e57652d80,1,1,1,1,0,standing_up
0b50b0aa-7b5f-4f50-91b0-80495dbb8076,1,1,1,1,0,loitering
0dcc7449-529a-4d48-9bcf-4cae58ad7a20,1,1,1,1,0,standing
a353d309-5ba6-4ea5-8fef-f644db91c49e,1,1,1,1,0,pulling
4c157709-ca40-454b-93e3-4eb2384741e7,0,0,1,1,100,standing
831c341c-3263-4e27-a053-0f26c9a4e6a6,1,1,1,1,0,carrying
362a260e-1f6e-4ade-9f3e-b1a0354ac711,1,1,1,1,0,jumping
0864dc74-38f5-4fe6-863c-b8f94a6a04ea,0,0,0,1,100,fall
a1a23cfb-101b-4f6e-aed8-53b4338f467a,0,0,0,1,0,kicking
1b8b24d0-ad40-417a-ae46-23f3adafc31c,1,1,1,1,0,talking_on_phone
ec242447-3b9c-4348-8ff8-75c08d314f0c,0,0,0,1,0,jumping
7d1d860f-a8ff-452e-aeee-f58d88d2ea92,1,1,1,1,0,carrying_light
08a5d004-828b-45e2-ac68-f824f46b3e13,0,0,0,1,100,fall
a98cd02b-616c-4235-80e5-14366857621d,0,0,0,1,0,checking_time
0b460e1d-c157-4868-93c3-531643adae65,0,0,0,0,0,14
480ee5c8-1b4f-4cc7-b55c-c549f62e3308,1,1,1,1,0,drinking
8c409412-3521-49ec-81d9-a371003efd3a,1,1,1,1,0,carrying
e401e3d8-b33e-4fc4-9fd5-599a9dfd3abf,1,1,1,1,0,walking
77ca114f-766c-4993-ad99-7bd0f465ba62,1,1,1,1,0,checking_time
13cc388e-9cfc-4d8a-baf5-32b33b5e7d45,1,1,1,1,0,jumping
7837afa8-c432-4063-a20b-c81d1ef90fab,0,1,1,1,0,Carrying_light
1d688e38-8578-4f6c-bd23-8257e7210e9b,1,1,1,1,0,setting_down
ec182ac8-14e0-42fe-887e-80e6085266fc,1,1,1,1,0,entering
6d09153f-80f5-4d0d-8d31-41778d8ac22c,1,1,1,1,0,pocket_out
01d47914-7761-4f43-ad72-93f491c4c1ca,0,0,0,1,100,kicking
68915383-6f3a-4257-b724-ce8067b4ae8f,1,1,1,1,0,jumping
b9352a80-4cdb-420d-89b9-10f2ecca2061,0,0,0,0,0,27
909deac7-e6f4-44ac-b9e4-7a9dd5748bf5,0,1,1,1,0,talking
6116a463-4009-47c6-acf8-85f998647cad,1,1,1,1,0,Carrying_light
da78bda1-cbce-4645-bf42-a4c9b515ba7b,1,1,1,1,0,loitering
e7ccda6f-8f31-432d-b20f-63692a239f0d,1,1,1,1,0,fall
77e64e62-4dfd-4522-a56a-a3a9904086de,1,1,1,1,0,pocket_out
32da369c-8109-4fe0-b77d-63448aac7a86,1,1,1,1,0,running
863ee4ec-7465-4a2f-b172-f39267f1d718,0,0,1,1,100,drinking
ea412278-556a-4e0c-91dc-c70c7ee224a8,1,1,1,1,0,pushing
88a1b373-971c-4df1-b1ac-152d302bc90b,0,0,1,1,0,pocket_in
0dbeca0b-ed3c-4502-b114-b3122eb6923a,0,0,0,0,0,13
7de5c3d1-0c6b-4422-a68a-2faea3b164ed,1,1,1,1,0,carrying_heavy
014d0dca-ea25-4a90-910e-dba2bb57162b,1,1,1,1,100,kicking
d1b6cd7b-5816-47ac-8d93-ab8c9ed26246,1,1,1,1,0,standing_up
281796f4-2d3c-4beb-8b1c-dceca8e461a3,0,1,1,1,0,pocket_in
46ce237a-c491-4f87-b38f-9a679000a962,1,1,1,1,0,jumping
c7ac6bcb-84bd-42a8-a5d9-ef51cecee9c5,1,1,1,1,0,walking
7261d0c7-cf04-4263-89c6-2a33f15fc73a,1,1,1,1,0,running
bf752a83-8cdb-4499-8ea1-2776da79bf85,1,1,1,1,0,running
42c51768-ff61-4fa0-b90c-6dd0b489a020,1,1,1,1,0,standing
45be8e2d-74a5-459c-87b2-0f6de212249c,1,1,1,1,0,transferring_object
0dc0b807-c81d-42a8-a394-99125822952c,1,1,1,1,0,drinking
3eeb0334-5068-4f03-a9ec-fb3288190e61,0,1,1,1,100,closing
4c2e5cd4-5815-483a-a573-5fc72084ae84,0,0,0,1,0,opening
4314f7d6-6b78-4788-bce5-6f15ef88cb08,1,1,1,1,0,pointing
ce13241c-fc5b-4d5e-b55e-1272d095134d,1,1,1,1,0,pulling
4371b12b-a5d3-4893-af17-5b7ff5e83bb3,1,1,1,1,0,jumping
3fa0aeb7-4df1-4d13-9c32-0427ad4e12f2,1,1,1,1,0,running
ab64478e-d090-4a0f-8438-d1f100bc5a0a,1,1,1,1,0,standing
e4060aa3-7676-4d37-aeab-063365bf064f,0,0,0,1,0,carrying
581e2c4e-dee8-45b5-a233-61673839cf35,0,0,1,1,0,fall
3aca93f1-78bd-43b2-a857-b1c12aa0e9e2,1,1,1,1,0,drinking
e06f0c9d-ab26-4f33-a9cb-796f22291084,1,1,1,1,0,transferring_object
84b6b72e-1ea0-4e67-a339-aae5f6d77975,1,1,1,1,0,sitting
8c85d272-8c4b-408e-bf45-c25f60dea4f0,0,0,0,1,0,standing
9eada3c9-b8ec-4819-9f69-d91d13cafd51,0,0,0,0,0,21
b6b0ca05-4ebd-49f0-b3f7-fe82e817aee5,1,1,1,1,0,waving_hand
afae558c-1968-4760-8d26-11565811c426,0,0,1,1,100,pocket_out
f506048e-618f-4b80-8437-7338e433fa65,0,0,0,1,0,talking
491f6d22-1382-416d-b636-f0be00f2c8dc,1,1,1,1,0,fall
a6c36454-edbb-4aa7-8001-b3647c8020c1,1,1,1,1,100,picking_up
e4bf0eaf-eaf3-4dca-94f7-98810d92ad0d,1,1,1,1,0,sitting
6ac5a03a-4bc4-4656-a258-f1db638c402e,1,1,1,1,0,fall
b0e8650a-782e-4be0-8566-3ef69b0ffa16,1,1,1,1,0,exiting
17036003-a734-46b2-8ff4-44e704967e71,1,1,1,1,0,carrying
5f3165c8-72a9-4d0a-93fc-ffa12f0eaf5d,1,1,1,1,0,walking
1ef06861-d802-42f3-9d3c-ffc48af01a12,1,1,1,1,0,talking
a2a7ec25-b5a0-475f-99a1-5de2129598a2,1,1,1,1,0,kicking
648604d2-219b-4005-8996-fda336d0647c,0,1,1,1,0,crouching
b8cdf6a1-57d7-46ac-9a2e-4f3160627784,0,0,0,1,0,pocket_in
f9746ab5-c988-46da-a634-36fd954dfa24,0,1,1,1,0,waving_hand
72ec078c-a1bf-4cc2-a7b3-c4e5c1c4a746,0,1,1,1,0,checking_time
9c16b2e0-23bf-4894-a1a1-2f49f0299249,0,0,1,1,0,entering
ac76b4ec-4e56-4c0c-b85d-1050c311f95f,1,1,1,1,0,kicking
45fe40c5-0f2d-4fe0-927e-0aef82d215c2,1,1,1,1,0,closing
1c4b6c46-8643-4727-b285-221108449b80,1,1,1,1,0,using_phone
3b8aa98e-4357-4651-8ae4-784a6f73f7fd,1,1,1,1,0,opening
245adb15-8ef7-4e9f-b64e-90ca9b69f155,0,1,1,1,0,pocket_out
6a41c7fe-9aa7-4cea-aaf7-5141895997cb,0,0,0,1,0,pocket_out
733492db-147a-4e71-a2fc-bd252414a239,1,1,1,1,0,carrying_light
dad82ad2-bf14-4c63-afdc-1c2c1a371968,1,1,1,1,0,jumping
08c97f91-67fa-452b-afb3-ab3cd825f743,0,0,0,0,0,8
b6666944-2b3f-4aec-9728-ca2f36e902af,0,0,0,1,100,waving_hand
fcf722bf-042e-4e5d-9d10-070ff9706bb3,1,1,1,1,0,carrying_heavy
b87839e4-363e-4be9-8028-9366133fa58f,1,1,1,1,0,opening
c63150e8-31b3-411a-8d57-e293281eaa33,1,1,1,1,0,looking_around
7cfd4d75-6772-4776-91a8-e1442c28351a,1,1,1,1,0,pointing
7876febb-87a3-4a83-8014-121506499fc4,0,1,1,1,0,pushing
0ce9402b-f34e-4be1-bf84-19730917d3f7,1,1,1,1,0,drinking
1cf3783f-220e-4796-ac33-a5fe96fe748f,0,1,1,1,0,sitting_down
f58d972e-0b73-48a0-9224-170dfbb9dcff,1,1,1,1,0,sitting
e67f3e38-3327-4dfe-9ff6-edcab5f8f98a,1,1,1,1,0,sitting
53d9eeb1-3b02-45ae-885b-56317d31aa36,0,0,1,1,0,standing
85a7860b-d853-4ada-935a-d688cbf5c8f5,0,0,0,1,0,carrying_heavy
d5737e59-1661-41ad-bfd7-f4e427c19841,1,1,1,1,0,standing_up
d867d36b-858a-4de8-8abc-ea6d8d6e5133,0,1,1,1,0,talking_on_phone
9df7dc46-8e42-4d10-97ba-05b5a0ffe69f,0,1,1,1,0,sitting
937686ab-f2bd-484a-a176-139b8b3bf943,1,1,1,1,0,throwing
cab6ec7b-9eff-40b9-b29e-b2b30c0820de,1,1,1,1,0,exiting
ce4b59db-2248-4689-902c-aea2f0c61c37,1,1,1,1,0,using_pc
47138d16-4aa4-44d2-9e3d-7c601682446a,0,0,1,1,0,checking_time
0f630f84-a8b3-440d-b8e4-5c8a18c5d987,1,1,1,1,0,standing
3a012cce-0a71-486c-a20e-1f945e108a6e,1,1,1,1,0,carrying
dc1f716f-f89f-4ee2-9e78-8cf59c52f829,1,1,1,1,0,standing
57ecfb29-ef8c-4f97-8a34-eb9520074049,1,1,1,1,0,waving_hand
7e884ace-d114-4e28-9923-678ee8b9b4ed,1,1,1,1,0,opening
e36abf06-b20b-4693-af56-c201b2526b05,1,1,1,1,0,picking_up
9545d24f-4997-4ec3-b3e4-ab30ef61c0d9,1,1,1,1,0,carrying_heavy
dfbe8bf5-61d3-4bd0-8095-8d09ee60ee5e,1,1,1,1,0,drinking
48e19e86-05b7-4376-b0fc-faadb57e0b0d,0,0,1,1,0,talking_on_phone
9bfdb051-c0c8-4df6-bbf2-ec5207db13ba,0,0,1,1,0,jumping
dbdd847a-f5c1-4220-9e5d-56db047e03ee,1,1,1,1,0,using_phone
d990cd6d-891a-4f5a-9c81-ec9a1047ce67,1,1,1,1,0,sitting_down
3992d1a2-b08d-4c82-b8e9-c2d53db0b4bb,1,1,1,1,0,pulling
b06aecc3-f5d8-4406-bba4-439d046d9851,1,1,1,1,0,drinking
b9c2781e-85f4-4678-9ef3-06f842f94429,1,1,1,1,0,looking_around
43e660e9-d255-4eed-b62e-df054fdd9e9d,0,0,0,1,0,pocket_out
2a428c56-6b5d-47be-a1be-a6186259ab8a,1,1,1,1,0,setting_down
446bfc30-648b-4d7b-9299-a05f8b63740d,1,1,1,1,0,Carrying_light
ce722577-d450-4616-b5c1-4b723f9cd483,1,1,1,1,0,pushing
ebb2acbd-6903-4919-97fd-d903857f7fd1,1,1,1,1,0,entering
7b38e7c1-13e2-4b21-855c-0e36a950be7c,1,1,1,1,0,standing_up
75d35de2-c439-4f8c-9bd9-2f1441030abf,0,0,0,1,100,Carrying_light
48f29f5f-8a19-46e9-bc7d-bb3238e38ce3,1,1,1,1,0,carrying_heavy
dc35d39f-56bc-46b1-9957-94a2ff9f98e2,1,1,1,1,0,fall
b32b2111-b5ab-4ba5-b2e8-8d3c01318797,1,1,1,1,0,fall
78027e20-1bd3-4b07-b652-77cb6adc8680,1,1,1,1,0,kicking
d7fbdce7-9425-454d-8313-f3986c3b32c3,0,0,0,1,0,exiting
9a6ed210-6ea2-4876-bfdf-6a9dc74b23b6,0,1,1,1,0,jumping
ac621a22-aa05-4246-9891-133429ba109e,1,1,1,1,0,sitting
0d8dbdc9-bb19-4e4c-b99a-55153e9fa619,1,1,1,1,0,loitering
0c60f640-a98b-4c9e-a3bb-5b36e7658b0d,1,1,1,1,0,pushing
428e7cfd-0ae4-41aa-93f8-1b624467c959,1,1,1,1,0,sitting_down
833360c0-66fe-4e5f-a755-f70e18bc0b1a,1,1,1,1,0,using_phone
d120846b-93f0-4746-8e75-8af3af651fc0,1,1,1,1,0,carrying_heavy
738a6e08-ac3f-4071-9217-0e2d966560b7,1,1,1,1,0,loitering
8559f604-d004-4ac5-a2d5-ee77d7709f63,0,0,1,1,0,using_phone
cbc300d5-0cf3-4c31-bfa0-84e5af1220b0,1,1,1,1,0,pocket_out
653dc9a9-738d-4080-98aa-f06b21e0f734,1,1,1,1,0,loitering
f6a93914-0060-4f30-b075-6aae16c74ef0,1,1,1,1,0,exiting
897b0fe5-de9c-49fa-a41d-d8f2f6165b7c,1,1,1,1,0,pocket_in
72c6f160-79c5-4199-bc09-c3c4f1057bb6,1,1,1,1,0,jumping
f2c18ae9-cca4-47fb-ab91-04cf3a413a62,1,1,1,1,0,crouching
99cf8dfd-c364-4085-9630-90defa3a2056,1,1,1,1,0,entering
