core1,core2,core3,core4,mem,gpu,norm_ex_time
66.24,63.99,19.8,22.31,181.7,3.59,365
67.93,64.54,20.2,22.89,183.94,3.91,366
66.76,64.49,19.82,22.46,102.57,3.3,367
64.5,64.09,19.54,21.83,120.15,3.56,368
65.01,64.55,24.28,23.5,129.67,3.89,369
66.07,64.2,25.3,21.09,107.04,3.77,370
67.84,64.17,24.86,23.39,162.45,3.56,371
68.6,64.29,26.05,21.24,186.12,3.94,372
66.24,64.36,28.31,20.09,149.9,3.65,373
64.88,64.06,23.7,23.52,153.53,3.87,374
65.37,64.14,23.68,22.93,150.56,3.71,375
65.81,64.22,22.77,20.76,94.24,3.58,376
67.84,64.12,22.96,23.4,104.58,3.52,377
66.15,64.5,26.58,22.18,112.54,3.55,378
67.22,64.25,22.7,21.63,138.13,3.61,379
65.2,64.14,24.97,22.01,177.17,3.94,380
67.83,64.21,26.09,26.95,182.71,3.65,381
62.65,64.4,24.03,21.42,184.36,3.89,382
66.8,64.19,26.2,23.28,181.0,3.66,383
65.16,64.42,25.38,21.54,182.95,3.59,384
66.98,58.94,28.09,21.47,180.45,3.73,385
65.5,59.25,22.99,21.11,185.66,3.53,386
66.13,59.38,23.91,21.23,187.39,4.01,387
64.78,58.56,22.99,21.23,183.26,3.97,388
65.72,57.52,24.95,22.45,172.63,3.8,389
64.49,62.04,25.59,21.2,178.49,3.85,390
69.39,57.77,21.07,21.3,185.1,4.2,391
70.8,58.31,21.32,21.26,184.39,4.34,392
68.95,58.39,21.47,21.21,181.65,4.14,393
70.85,57.88,20.99,21.08,181.84,3.76,394
69.19,59.28,22.97,12.16,181.96,4.15,395
70.78,58.05,34.56,21.01,183.5,4.24,396
68.03,59.28,26.79,21.15,182.37,4.06,397
72.33,58.32,19.0,21.25,193.88,3.5,398
74.69,58.09,22.35,21.2,186.84,3.71,399
75.84,59.09,23.38,20.86,179.35,4.14,400
71.28,58.7,22.9,21.44,187.66,3.85,401
69.49,59.42,23.41,20.84,185.52,3.98,402
73.97,58.63,20.13,21.05,187.01,3.61,403
70.58,57.57,21.95,21.0,180.61,4.17,404
72.85,69.68,22.93,26.94,190.03,1.37,405
71.96,66.92,19.89,26.07,188.86,3.65,406
69.73,71.51,17.56,27.1,184.39,4.01,407
73.03,67.87,21.88,25.69,183.25,3.9,408
72.18,69.38,19.67,27.07,175.62,4.03,409
70.96,66.45,21.61,25.92,175.69,3.87,410
70.06,64.69,20.83,27.7,175.99,4.09,411
70.06,64.94,21.41,27.45,205.6,3.35,412
71.32,65.01,22.15,25.68,175.66,3.79,413
75.29,69.0,24.95,27.05,175.67,3.68,414
71.47,67.65,20.14,25.8,181.17,4.47,415
70.96,65.71,20.0,25.65,175.81,5.36,416
68.69,67.61,22.04,25.48,175.73,4.2,417
73.24,67.45,21.88,26.2,175.33,4.36,418
72.65,66.0,21.63,26.18,175.8,4.63,419
71.2,65.8,21.41,26.21,175.76,4.06,420
73.68,66.9,23.82,27.8,175.87,4.69,421
69.64,68.6,23.46,25.78,175.4,4.38,422
71.87,65.93,18.5,26.96,175.55,4.72,423
65.47,67.15,23.21,27.76,175.63,4.52,424
60.62,71.33,21.55,24.4,175.72,4.4,425
59.31,69.43,20.99,26.67,175.65,4.54,426
62.93,70.22,25.64,23.26,175.41,4.54,427
62.63,73.56,23.71,29.55,175.81,4.42,428
71.78,72.46,19.9,27.58,175.55,3.97,429
58.92,73.56,19.84,26.6,176.06,4.23,430
71.44,67.9,21.29,23.05,175.71,4.3,431
74.68,72.84,23.0,25.15,175.72,4.74,432
63.27,73.73,27.83,22.81,175.54,4.46,433
68.85,71.43,22.59,25.85,175.8,4.63,434
64.19,71.44,24.43,24.35,175.61,4.33,435
72.12,66.79,25.39,25.31,176.02,4.49,436
61.62,72.1,25.52,24.31,239.31,4.21,437
64.37,70.46,25.1,23.06,242.07,4.53,438
68.28,69.71,23.48,24.82,242.25,4.13,439
62.76,74.25,23.99,22.73,242.25,4.77,440
63.7,72.43,24.04,22.3,232.6,4.47,441
65.98,70.98,24.6,28.12,228.56,4.32,442
63.08,70.53,24.07,25.76,239.99,4.32,443
56.69,70.35,24.24,25.8,242.25,4.43,444
63.49,53.42,24.52,22.04,236.87,4.21,445
71.26,55.58,24.94,22.06,233.57,4.05,446
67.59,56.08,24.34,22.16,242.25,4.47,447
61.2,53.69,24.46,22.19,242.25,3.88,448
64.97,56.84,24.22,22.18,240.56,3.81,449
49.57,51.75,24.47,21.77,242.25,4.47,450
50.25,55.12,24.68,21.97,242.25,4.94,451
60.82,55.41,23.66,22.0,239.44,3.77,452
69.29,52.0,24.2,22.06,236.4,4.94,453
68.07,56.24,24.06,22.32,241.07,4.54,454
62.76,46.01,24.11,22.3,235.41,3.98,455
69.17,56.44,24.09,21.94,240.93,4.36,456
68.53,52.05,28.64,21.73,242.25,4.06,457
68.38,52.42,20.51,22.08,242.25,4.13,458
68.55,53.26,21.16,22.49,240.32,4.25,459
68.58,56.79,26.11,22.15,242.25,4.01,460
68.5,56.71,25.48,22.15,242.25,4.24,461
68.83,53.24,22.59,21.9,241.89,4.23,462
68.61,55.97,26.21,22.32,242.25,4.32,463
68.54,55.77,23.99,22.25,233.26,4.18,464
68.33,67.55,20.33,20.21,203.79,3.63,465
68.58,72.52,28.26,20.58,213.05,4.35,466
68.79,73.47,24.84,20.24,201.25,4.34,467
68.16,69.27,23.06,20.23,204.65,4.11,468
68.49,71.57,24.74,20.26,207.36,4.16,469
68.56,73.54,19.95,20.34,209.52,4.29,470
68.6,71.19,27.08,20.25,201.88,4.29,471
68.63,74.23,22.58,20.16,207.57,4.16,472
68.32,73.95,25.77,20.24,204.65,4.09,473
68.61,70.17,26.87,20.14,213.71,4.26,474
68.7,73.48,21.52,20.36,211.08,4.18,475
68.38,72.61,22.63,20.41,210.25,4.16,476
68.39,69.06,23.74,20.12,211.38,4.03,477
68.61,66.21,23.88,20.44,199.92,4.25,478
68.47,68.82,25.44,21.76,215.94,4.22,479
68.59,68.52,23.55,14.9,216.47,3.8,480
83.25,64.87,24.53,20.37,205.02,4.3,481
68.41,68.14,23.94,20.05,216.08,3.99,482
68.46,69.26,24.48,20.38,212.23,4.03,483
68.47,74.56,24.36,20.18,203.63,4.71,484
68.23,68.69,23.38,23.11,216.06,4.49,485
68.43,62.07,24.55,23.47,205.45,4.18,486
55.99,64.37,24.01,23.03,217.93,3.97,487
68.3,65.53,23.75,23.25,201.69,4.1,488
68.76,70.23,25.28,22.98,211.37,4.14,489
64.66,64.96,25.2,23.13,201.8,3.61,490
65.71,67.92,23.56,23.27,197.65,4.2,491
62.99,67.37,24.55,23.22,325.31,3.82,492
64.94,64.38,24.81,22.89,226.95,4.03,493
62.5,66.28,24.44,23.43,221.76,3.25,494
65.38,68.32,26.32,23.14,216.05,4.11,495
63.6,67.6,24.63,22.95,205.89,3.38,496
62.74,64.65,26.42,23.24,194.26,3.89,497
63.9,68.77,22.63,23.38,224.0,4.01,498
63.34,67.31,25.96,22.94,214.6,4.28,499
65.72,58.85,25.76,25.27,209.03,4.06,500
63.87,73.43,23.95,23.0,193.19,4.12,501
62.63,69.13,22.42,23.15,213.87,4.11,502
57.29,63.23,18.72,23.83,220.56,4.02,503
64.73,69.67,23.5,23.01,194.83,4.29,504
60.38,62.74,24.53,19.54,181.1,2.91,505
64.18,64.3,20.5,22.93,196.24,3.03,506
66.24,57.57,20.42,22.44,189.52,3.16,507
63.04,57.67,23.82,23.81,219.82,3.33,508
63.51,70.33,27.19,22.69,182.03,2.97,509
64.53,71.71,19.59,20.95,199.75,3.24,510
64.1,67.83,19.6,24.67,195.69,3.18,511
66.94,67.44,24.31,23.49,216.87,3.17,512
64.72,54.6,22.0,21.81,205.84,3.26,513
62.65,64.17,19.08,23.63,201.29,3.23,514
65.05,62.92,21.84,24.65,205.54,2.96,515
62.78,63.43,22.8,24.31,211.46,2.86,516
63.41,74.58,21.81,27.58,207.2,2.92,517
62.07,70.87,23.7,25.87,213.69,3.3,518
63.57,54.32,23.07,22.64,196.94,2.82,519
64.15,70.94,25.72,21.5,219.56,3.06,520
65.41,61.97,18.22,26.38,197.54,3.01,521
65.34,89.35,18.22,23.12,197.74,3.4,522
78.54,60.53,22.82,22.8,197.54,3.02,523
65.59,59.74,22.44,21.91,197.46,2.88,524
75.72,63.07,22.2,23.91,197.59,3.16,525
75.97,59.26,22.11,24.06,197.79,3.49,526
78.14,63.77,22.56,23.77,197.52,3.14,527
76.03,51.49,19.86,20.26,197.66,3.14,528
76.8,61.03,22.74,23.8,197.67,3.29,529
74.84,58.28,21.7,23.92,197.62,2.82,530
75.45,58.61,21.78,23.91,197.48,2.95,531
78.36,64.59,22.68,24.33,197.77,3.23,532
68.14,63.23,22.2,24.24,197.45,3.15,533
79.14,58.57,22.5,24.47,170.74,3.23,534
76.55,59.13,22.09,23.91,197.97,3.3,535
78.22,62.28,22.36,24.22,197.47,3.13,536
76.94,55.25,22.66,24.2,197.48,3.24,537
76.85,58.0,21.66,24.06,197.54,3.26,538
77.72,60.26,22.37,24.24,197.43,2.92,539
76.37,56.3,21.7,24.08,197.44,3.04,540
76.94,58.25,22.53,23.69,197.62,3.17,541
77.86,56.14,22.02,23.94,197.47,2.95,542
77.47,55.16,22.01,16.63,197.42,3.56,543
75.17,58.03,23.57,23.89,197.45,2.69,544
76.7,51.83,20.81,21.42,197.75,3.09,545
74.49,50.91,24.82,24.35,197.51,3.28,546
74.96,51.19,22.39,24.26,197.58,3.06,547
73.22,56.1,21.89,23.66,197.71,2.96,548
78.43,52.67,22.39,23.55,199.21,3.26,549
76.5,53.53,20.55,23.25,199.03,3.65,550
78.02,52.57,21.72,24.11,199.41,2.36,551
80.24,53.03,23.45,20.9,199.2,3.36,552
79.93,53.42,20.96,19.68,199.02,2.63,553
81.72,54.99,25.46,24.1,199.04,2.23,554
77.24,50.08,24.93,24.85,199.35,3.51,555
80.24,51.91,22.94,18.25,199.08,2.59,556
64.14,52.17,22.58,22.13,199.19,3.44,557
61.0,54.19,21.52,25.7,199.36,3.19,558
76.05,53.83,21.48,24.44,199.25,3.05,559
64.07,51.84,21.95,22.2,199.34,3.63,560
67.29,53.44,20.96,23.41,199.39,3.6,561
66.69,50.66,21.33,22.27,199.38,2.84,562
57.24,54.68,22.19,20.36,198.92,3.0,563
60.63,54.37,21.35,18.66,199.21,3.0,564
64.0,61.75,23.55,26.14,199.08,3.17,565
73.55,48.28,22.92,26.28,198.91,3.08,566
61.81,51.28,23.09,24.68,199.04,3.01,567
58.53,67.69,25.49,25.01,199.13,3.28,568
59.18,73.85,25.37,27.53,199.05,3.32,569
65.58,64.77,23.19,22.23,199.46,3.29,570
57.26,60.26,25.44,26.87,199.2,3.06,571
69.24,60.42,23.33,26.47,199.08,3.35,572
64.4,63.29,23.71,23.91,199.1,3.38,573
68.71,66.21,23.61,28.57,199.23,3.06,574
68.18,62.23,23.63,28.05,199.31,3.25,575
64.44,73.33,22.67,24.51,199.37,3.4,576
71.92,62.83,23.99,25.89,172.63,2.92,577
69.28,66.86,22.84,25.82,169.55,3.5,578
58.52,61.24,22.81,24.32,164.41,3.19,579
62.45,51.93,24.01,24.75,164.68,3.21,580
67.03,56.04,23.97,26.47,166.84,3.25,581
62.28,60.78,22.87,25.27,158.99,3.16,582
62.02,68.17,24.24,27.26,169.67,3.32,583
66.97,63.04,24.44,27.38,176.85,3.29,584
61.4,60.74,23.63,20.23,153.84,3.45,585
66.16,59.32,21.13,21.44,177.94,3.24,586
61.31,59.22,21.7,21.77,169.04,3.2,587
30.45,62.19,23.8,21.81,175.75,3.5,588
76.96,61.58,25.68,22.08,173.56,3.1,589
80.6,59.82,25.71,22.42,161.71,3.1,590
78.39,60.82,25.6,22.23,173.21,3.32,591
80.37,59.06,25.78,22.58,173.94,3.62,592
78.5,59.05,25.75,23.54,170.98,3.1,593
77.29,57.55,25.7,25.64,167.77,3.1,594
79.18,59.62,25.67,23.51,173.02,3.61,595
82.63,63.11,25.99,20.07,172.44,3.48,596
77.56,59.35,25.48,23.84,176.62,3.35,597
80.42,59.78,25.88,23.82,177.61,3.25,598
79.33,61.89,25.54,20.65,179.3,3.89,599
79.99,59.25,25.74,22.51,169.48,3.54,600
78.43,60.21,25.71,20.87,168.16,3.47,601
80.53,61.02,25.78,21.58,161.45,3.26,602
81.0,57.38,25.84,22.1,171.58,4.05,603
79.54,61.15,25.65,21.31,166.31,3.5,604
82.65,58.01,25.87,23.99,187.44,3.29,605
81.75,63.39,25.72,23.9,167.73,3.44,606
80.84,56.7,25.75,24.12,164.4,3.44,607
76.95,58.8,25.62,24.01,171.49,3.08,608
82.64,57.69,26.03,22.04,132.99,3.77,609
81.33,53.74,25.76,24.05,180.61,3.16,610
80.17,56.84,21.57,24.15,173.47,3.07,611
80.92,62.95,21.48,24.18,174.03,3.34,612
78.89,64.16,21.99,23.65,170.01,3.47,613
78.77,68.07,21.78,23.77,184.36,3.05,614
78.94,57.74,21.7,23.6,180.63,3.49,615
76.19,60.2,21.85,24.16,177.09,3.4,616
78.84,59.76,21.95,24.1,174.91,3.17,617
76.07,66.18,21.5,23.67,191.96,3.34,618
80.48,61.78,22.39,24.6,175.08,3.39,619
80.26,57.37,21.33,24.28,179.9,3.25,620
78.86,59.1,22.01,24.61,167.91,3.35,621
63.95,60.05,22.42,24.49,174.36,3.19,622
66.43,62.05,22.24,24.34,179.53,3.29,623
65.35,58.28,21.45,23.99,173.4,3.54,624
66.44,62.42,22.44,23.31,181.39,3.81,625
67.76,62.44,22.12,18.0,180.35,3.47,626
64.92,62.61,22.74,22.35,170.4,3.67,627
64.04,60.1,22.22,23.12,184.15,3.88,628
65.18,58.72,21.46,18.78,171.35,3.59,629
65.92,59.18,21.87,20.09,176.23,3.41,630
67.62,59.25,22.04,23.04,170.64,3.65,631
63.88,61.4,21.62,23.39,186.92,3.98,632
63.52,61.34,24.93,22.68,216.11,3.9,633
67.93,58.72,23.62,20.95,212.37,2.97,634
64.26,60.82,24.86,21.38,232.44,4.02,635
68.01,60.29,25.0,28.58,210.65,3.58,636
63.74,70.1,25.09,20.59,213.2,3.49,637
64.84,59.74,25.25,21.32,217.6,3.79,638
66.44,59.35,24.82,22.94,223.33,3.47,639
68.36,59.56,25.06,20.41,220.4,3.91,640
64.44,60.08,25.45,21.08,225.47,3.67,641
63.43,60.08,24.57,23.37,219.29,3.77,642
66.02,59.32,26.11,18.65,215.01,3.7,643
63.72,59.3,24.8,24.01,229.35,3.65,644
61.23,46.12,24.61,23.72,227.19,3.56,645
61.66,51.57,25.55,23.85,222.44,3.64,646
59.65,53.08,25.23,24.1,221.97,3.72,647
65.5,47.89,24.31,23.86,223.83,3.84,648
66.58,46.78,24.79,23.93,216.13,3.83,649
44.82,36.91,24.93,23.95,254.22,3.69,650
67.38,53.18,25.56,24.25,219.97,3.62,651
63.95,52.77,23.74,24.04,208.86,3.78,652
63.16,46.66,25.1,24.11,221.9,3.72,653
62.6,53.57,24.31,24.1,213.56,3.83,654
70.74,55.25,24.14,24.09,228.45,3.32,655
63.33,55.08,23.69,23.6,222.51,3.71,656
52.89,49.0,23.92,23.78,215.72,4.35,657
64.18,55.61,23.84,24.0,215.27,3.35,658
61.52,48.16,23.78,23.86,184.89,3.42,659
57.54,52.19,23.8,23.75,220.82,3.69,660
59.0,52.2,23.92,24.12,198.18,3.13,661
56.68,52.36,24.13,23.64,198.07,3.77,662
54.02,54.21,23.88,23.58,197.27,4.16,663
60.06,43.78,23.8,24.25,199.13,3.25,664
65.17,57.66,24.08,18.62,198.12,2.2,665
58.72,57.87,23.76,17.05,198.39,4.35,666
54.63,57.86,23.72,15.98,197.51,3.22,667
64.12,57.93,17.05,18.43,199.12,3.08,668
57.47,58.1,23.67,18.26,197.44,4.08,669
55.93,58.14,23.85,19.67,198.34,3.75,670
59.07,57.78,23.85,19.85,198.92,3.86,671
49.98,57.72,23.52,20.85,163.88,3.62,672
55.18,58.24,24.13,15.55,199.23,3.41,673
55.01,57.8,24.36,20.12,200.02,4.49,674
58.17,57.96,23.88,17.08,199.09,4.01,675
66.7,57.8,23.76,19.9,198.65,4.42,676
58.9,57.78,25.48,16.74,198.46,4.1,677
55.52,58.0,25.68,18.42,198.89,3.15,678
57.29,57.73,25.33,17.99,196.99,2.99,679
53.0,57.94,25.51,19.16,198.61,3.01,680
56.39,57.92,25.23,18.05,199.56,4.27,681
66.47,57.84,25.65,19.38,197.76,4.05,682
65.21,57.92,25.61,18.94,199.36,4.06,683
56.14,57.77,25.89,19.22,197.27,2.87,684
58.55,68.95,25.62,22.46,198.92,3.17,685
61.99,66.92,25.27,21.84,197.72,3.4,686
57.77,69.32,25.46,23.21,198.2,3.44,687
69.46,67.22,23.18,22.44,199.32,3.87,688
69.25,67.78,25.38,21.92,216.57,3.38,689
71.21,66.03,25.69,21.39,216.43,3.53,690
69.57,65.64,25.74,23.35,216.47,3.26,691
70.38,69.06,25.99,22.79,216.35,3.4,692
69.87,66.65,25.59,23.81,216.3,3.29,693
70.3,67.69,25.72,22.9,216.29,3.63,694
70.79,67.96,25.38,22.86,216.3,3.63,695
71.57,81.98,25.35,21.96,216.62,3.15,696
69.54,67.76,25.32,23.01,216.48,3.67,697
69.36,66.03,25.26,23.12,216.66,3.69,698
69.98,65.79,22.1,23.64,216.25,3.43,699
70.06,64.18,27.17,22.88,216.05,3.42,700
69.16,63.7,23.31,22.85,216.41,3.49,701
69.0,66.7,22.68,22.5,216.4,3.57,702
71.7,67.86,24.63,22.87,216.32,3.66,703
70.02,64.42,21.72,23.12,216.37,3.27,704
70.35,60.43,22.72,21.69,216.1,3.39,705
71.45,59.58,22.6,21.72,216.53,3.44,706
68.44,60.19,23.83,21.54,216.38,3.81,707
70.92,58.08,21.86,21.52,216.41,3.46,708
71.76,59.56,23.34,21.51,216.56,3.45,709
69.27,62.81,22.14,21.42,216.61,3.3,710
73.89,61.52,23.47,21.8,216.37,3.45,711
69.75,57.35,22.04,21.65,216.45,3.33,712
85.35,61.1,23.63,21.61,216.24,3.7,713
70.15,58.91,23.38,21.49,216.43,3.35,714
70.79,62.15,22.12,21.31,216.46,3.03,715
71.39,59.65,23.0,21.38,216.53,3.39,716
70.12,58.83,23.19,21.47,210.25,3.48,717
68.58,61.24,22.14,21.67,209.99,3.34,718
68.35,59.48,21.83,21.67,187.74,2.73,719
70.15,59.38,21.79,21.48,196.27,3.26,720
81.77,60.65,23.26,21.73,210.6,3.33,721
79.05,61.0,20.27,21.76,210.12,3.25,722
86.76,63.4,23.14,21.6,217.7,3.02,723
75.76,61.77,20.75,21.45,207.48,2.54,724
79.53,67.48,18.23,20.83,226.74,3.24,725
83.21,69.13,21.69,20.93,214.91,3.18,726
80.86,68.41,23.02,21.15,204.38,3.11,727
78.4,68.22,24.9,21.03,211.83,3.48,728
75.47,68.92,22.8,20.87,216.25,3.36,729
80.16,68.98,29.59,22.15,203.82,3.2,730
75.77,67.91,24.02,20.86,206.23,3.22,731
82.56,68.83,22.56,21.4,227.53,3.34,732
80.11,69.33,23.06,20.91,189.47,3.02,733
74.46,68.37,24.07,20.88,205.86,3.32,734
74.17,68.99,23.11,20.78,219.13,3.26,735
75.0,68.46,21.79,21.16,221.34,3.13,736
77.15,68.83,21.89,21.35,199.67,3.14,737
85.96,67.36,23.4,20.76,203.71,3.34,738
80.07,68.48,27.94,21.01,201.6,3.07,739
76.1,67.35,22.67,21.01,181.64,3.06,740
76.82,69.2,24.4,21.14,192.0,3.39,741
72.34,68.55,25.51,21.01,214.69,3.06,742
80.21,67.76,22.28,21.02,219.38,3.14,743
82.58,68.84,22.08,20.94,191.28,3.0,744
80.68,59.15,23.8,19.62,181.55,4.42,745
78.39,59.77,24.82,23.68,181.46,3.71,746
78.56,59.6,24.6,18.75,181.62,3.94,747
80.9,55.3,22.8,23.67,181.6,3.44,748
85.34,59.11,22.65,18.4,181.43,3.53,749
81.03,59.88,26.31,21.34,181.62,3.77,750
78.66,61.62,22.87,22.25,182.65,3.63,751
82.39,60.0,20.58,25.46,181.78,3.54,752
72.61,64.79,22.61,19.93,181.27,3.72,753
79.59,58.2,21.84,23.17,181.56,3.67,754
69.65,58.02,22.4,19.21,181.71,3.54,755
77.63,59.05,23.56,23.26,181.39,3.64,756
101.49,62.67,22.58,18.76,181.43,3.65,757
68.64,60.57,21.74,21.87,181.33,3.8,758
83.72,57.99,21.7,23.72,181.52,3.73,759
72.47,60.01,22.09,21.41,181.9,3.52,760
74.56,60.32,22.18,24.06,181.46,3.72,761
85.75,59.9,23.09,20.4,181.59,3.84,762
85.89,60.82,24.15,22.89,181.62,3.7,763
88.26,59.58,25.8,20.91,181.47,3.76,764
82.25,71.57,25.3,15.0,181.52,3.56,765
79.36,70.13,22.61,14.62,181.49,3.68,766
67.95,70.94,24.72,16.6,181.57,3.74,767
83.08,70.85,24.75,16.53,181.45,3.7,768
86.18,61.36,24.73,16.45,181.7,3.59,769
70.42,65.55,24.22,15.83,181.55,3.49,770
69.69,72.48,24.41,18.63,181.67,3.64,771
68.2,66.51,24.8,14.56,181.55,3.43,772
73.22,67.93,25.45,15.42,206.58,3.62,773
76.96,70.6,24.99,17.56,213.24,3.52,774
76.75,67.16,24.37,16.95,243.7,4.06,775
77.89,58.29,24.59,15.57,189.5,3.97,776
72.99,75.5,25.49,17.14,205.86,4.18,777
69.68,66.5,24.36,16.19,208.08,4.01,778
82.57,70.19,23.65,15.56,236.48,3.86,779
76.78,86.15,24.55,15.72,204.87,3.88,780
71.19,67.54,24.62,17.2,241.44,4.09,781
67.69,53.72,24.58,16.54,144.73,4.08,782
81.63,75.06,24.4,17.91,215.16,3.88,783
77.66,68.18,24.34,16.46,222.84,3.92,784
69.64,66.06,24.2,26.28,221.07,4.16,785
74.76,68.53,25.18,26.44,229.79,4.26,786
76.64,67.68,27.13,26.31,219.31,3.87,787
76.66,66.71,26.66,26.02,154.89,3.83,788
76.66,67.49,26.66,25.88,207.5,4.07,789
76.96,67.28,26.88,26.3,183.64,3.84,790
76.64,64.4,26.96,26.08,214.78,4.02,791
76.79,65.75,26.94,26.23,215.67,4.11,792
76.83,67.18,26.77,26.34,225.29,3.83,793
100.28,66.15,26.46,26.43,218.69,4.0,794
76.5,66.56,27.14,26.34,229.27,4.2,795
76.53,66.46,26.71,26.19,219.78,3.92,796
76.54,65.53,26.68,26.52,225.99,4.14,797
76.93,65.45,27.03,25.98,211.0,3.62,798
76.93,64.64,26.9,26.2,220.73,4.07,799
76.56,65.13,26.58,26.27,185.25,4.17,800
76.81,66.92,26.9,26.01,201.19,4.08,801
76.61,65.97,26.91,26.22,201.05,3.71,802
76.66,65.38,27.01,26.25,200.72,3.72,803
76.69,65.15,26.56,26.13,201.26,3.84,804
76.64,72.17,26.89,22.84,201.4,4.45,805
76.59,66.13,26.67,23.66,201.44,3.42,806
76.34,70.31,26.74,22.17,201.28,3.67,807
76.48,68.4,27.08,22.37,201.42,3.35,808
76.59,77.87,24.23,22.49,201.18,3.68,809
76.6,75.29,24.27,22.9,201.33,3.63,810
75.97,70.08,26.07,23.75,201.37,3.41,811
60.6,74.78,24.38,21.58,201.2,3.41,812
76.48,69.35,25.07,24.44,201.28,3.4,813
90.43,70.64,26.61,21.6,201.08,3.28,814
76.48,67.5,25.12,23.89,173.34,3.34,815
76.7,67.83,26.5,22.91,201.41,3.49,816
76.56,74.24,25.71,22.3,201.32,3.58,817
76.72,71.29,24.6,23.17,201.31,3.4,818
76.75,69.72,22.47,22.82,157.36,3.28,819
62.27,70.31,22.7,23.92,201.13,3.57,820
47.77,70.72,23.9,22.42,215.96,3.33,821
81.99,73.31,26.0,22.31,201.1,3.81,822
80.08,69.57,24.05,22.94,201.28,3.75,823
82.94,75.51,24.9,22.68,201.39,3.31,824
77.93,59.03,23.72,20.2,201.48,3.59,825
66.89,59.79,23.94,19.93,201.3,3.57,826
76.63,53.61,23.41,17.8,201.29,3.21,827
94.41,60.16,23.9,19.86,201.53,3.61,828
68.77,56.69,24.38,17.92,186.84,3.48,829
77.65,55.7,22.38,20.67,171.35,3.35,830
69.38,60.71,23.66,19.6,196.82,3.5,831
77.84,57.34,23.6,19.84,184.48,3.58,832
60.46,54.61,23.06,19.19,180.6,3.53,833
73.02,61.11,23.2,19.7,179.7,3.47,834
75.13,57.54,23.65,19.37,183.2,3.9,835
67.08,42.26,23.53,20.27,166.55,3.54,836
78.56,60.78,23.4,18.59,192.34,4.05,837
88.53,59.98,23.37,19.61,186.05,3.4,838
89.0,56.31,23.5,17.69,152.98,3.87,839
71.93,61.95,23.37,19.95,189.22,4.01,840
87.81,55.01,23.36,20.06,181.92,4.02,841
59.22,58.62,23.05,20.99,205.24,4.08,842
96.77,61.63,23.23,19.0,171.24,3.72,843
85.7,56.5,23.3,17.64,195.87,3.93,844
69.51,63.57,23.43,22.73,182.85,3.86,845
89.92,61.28,23.54,22.06,187.03,3.49,846
82.06,62.41,23.53,22.43,180.99,3.66,847
83.84,60.81,23.29,21.58,190.47,3.94,848
69.91,61.68,23.4,21.3,186.97,3.71,849
75.92,60.41,23.12,23.22,176.78,3.07,850
77.09,61.62,23.49,21.88,204.08,3.95,851
86.24,61.35,23.16,22.85,188.97,3.94,852
24.65,62.52,21.58,21.63,174.34,3.72,853
56.07,60.41,21.96,21.54,194.99,3.7,854
50.98,60.81,20.84,21.43,178.95,4.51,855
47.88,61.68,21.18,22.22,177.16,3.81,856
53.47,61.06,22.07,21.2,175.07,3.57,857
50.95,61.61,21.42,21.66,170.01,3.97,858
51.01,58.35,21.59,21.25,175.03,3.9,859
52.23,60.97,21.33,21.45,171.58,3.77,860
