core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
34.38,8.53,9.56,1.91,0.86,1.9,1.2,1.45,40.79,2.89,468
30.5,8.0,10.16,1.85,0.0,1.91,1.23,1.45,40.93,3.02,469
30.2,9.28,9.5,2.06,1.05,1.95,1.04,1.44,41.2,2.99,470
30.96,7.95,9.32,2.18,1.03,2.43,0.78,1.75,41.18,2.77,471
30.82,8.7,10.12,2.3,0.86,1.86,1.01,1.47,41.04,3.16,472
30.97,9.6,9.56,2.14,1.49,2.01,1.23,1.57,40.92,2.8,473
31.9,10.57,10.51,2.1,1.41,1.75,1.45,1.43,40.9,2.54,474
31.68,9.47,9.54,2.01,1.08,1.77,1.03,1.49,24.17,2.59,475
30.25,9.63,9.88,1.54,1.33,2.16,0.48,1.49,40.85,2.78,476
28.8,9.95,9.92,1.71,1.2,2.11,1.42,1.47,40.94,3.55,477
31.24,8.87,9.12,1.89,1.32,2.1,1.15,0.99,53.97,3.0,478
30.69,9.57,9.73,2.04,1.34,1.7,1.13,0.7,47.72,3.69,479
30.06,9.87,9.46,2.06,1.22,1.74,1.63,1.33,52.92,3.16,480
30.11,8.75,9.53,2.01,0.95,1.94,1.06,0.81,55.71,3.57,481
29.83,9.2,11.36,1.92,1.16,1.85,0.78,0.91,52.23,3.39,482
30.77,6.96,10.53,2.13,1.44,2.14,0.85,0.93,54.8,2.44,483
30.42,10.93,8.58,2.04,1.6,2.12,0.62,0.98,55.39,3.2,484
29.98,10.26,8.48,1.59,0.87,1.93,0.84,0.65,57.19,2.81,485
30.83,9.57,8.91,1.67,1.06,2.15,1.11,1.05,52.03,2.27,486
30.85,10.93,8.54,1.43,1.23,2.25,0.75,1.11,49.74,3.16,487
29.93,10.82,9.04,1.87,1.02,1.71,0.88,1.23,54.56,3.19,488
26.04,11.04,10.46,1.74,1.17,2.08,1.22,0.95,52.44,2.8,489
28.25,10.01,9.23,1.77,1.44,1.71,1.21,0.84,53.91,2.62,490
27.64,10.91,9.49,1.89,1.17,1.69,0.98,0.81,50.46,3.06,491
27.56,9.85,8.6,1.79,1.47,1.91,0.85,1.05,54.13,3.61,492
27.29,9.5,9.87,1.92,1.59,2.11,1.02,0.83,50.44,2.8,493
23.71,10.86,9.38,1.81,1.44,1.64,0.84,1.2,54.89,2.56,494
24.73,10.09,9.84,2.44,1.55,1.69,0.96,1.17,57.9,2.8,495
25.49,11.31,9.02,1.8,1.21,1.6,1.02,1.16,50.17,3.03,496
27.2,11.75,9.77,1.97,1.36,2.21,0.85,1.2,50.41,3.29,497
26.32,9.44,10.16,2.01,1.19,1.98,0.98,0.73,55.59,3.65,498
18.44,9.9,10.08,1.94,1.46,2.07,0.82,1.05,54.31,3.05,499
25.27,10.2,9.15,2.07,1.27,2.16,0.93,0.94,47.15,2.67,500
26.1,10.7,8.85,2.1,0.95,2.08,0.75,0.84,42.56,2.94,501
27.25,11.1,10.48,1.53,1.41,2.16,1.04,0.9,40.52,3.32,502
24.61,9.43,8.42,1.48,1.12,2.05,1.26,1.16,38.17,2.67,503
24.57,10.16,9.79,1.81,0.92,1.63,1.12,1.03,44.23,2.99,504
25.64,10.7,8.74,1.96,1.18,1.04,0.88,0.91,42.11,3.0,505
26.51,9.07,8.38,1.72,1.27,2.05,1.01,1.03,40.86,2.79,506
26.39,11.18,10.0,1.82,1.11,2.31,1.22,1.29,42.23,2.95,507
26.44,9.81,8.88,1.72,0.98,2.16,1.31,1.09,37.24,2.73,508
32.08,8.05,9.01,1.67,1.2,1.79,0.92,1.23,40.61,3.0,509
31.62,8.15,9.07,1.56,0.96,2.12,1.22,1.36,41.48,3.29,510
31.91,9.84,9.52,1.69,1.3,2.21,1.65,1.02,40.21,2.91,511
31.91,7.77,9.98,1.8,1.51,2.03,1.18,0.84,41.17,3.46,512
32.29,9.12,8.58,1.74,1.32,2.09,1.15,1.21,41.89,3.45,513
32.27,7.0,9.83,1.62,1.15,1.72,1.26,1.09,40.28,3.02,514
31.64,9.12,9.05,1.69,0.84,1.95,1.51,1.39,41.71,2.81,515
31.63,8.83,8.7,1.69,1.38,1.71,1.55,1.27,41.02,3.17,516
32.07,8.82,8.54,1.64,0.91,1.88,1.21,1.12,39.66,2.91,517
31.86,9.37,8.68,1.78,0.93,2.03,1.32,1.37,41.8,2.97,518
31.89,9.49,8.96,1.5,0.97,2.34,1.42,1.12,42.15,2.91,519
31.81,7.91,9.06,1.73,1.39,2.14,1.38,1.31,40.34,3.4,520
32.05,7.96,9.1,1.74,1.03,2.56,1.08,0.96,40.93,3.14,521
31.91,7.96,8.92,1.75,0.78,1.96,1.2,1.08,41.56,3.25,522
31.78,8.15,9.32,1.62,0.39,1.95,1.13,1.15,40.68,3.32,523
32.11,8.35,8.89,1.86,1.18,1.72,1.36,0.91,45.82,3.44,524
31.82,8.65,9.08,1.83,1.29,1.62,1.06,0.71,45.32,3.24,525
32.16,8.56,9.24,1.41,0.86,1.66,1.54,2.46,45.41,3.03,526
31.71,8.91,9.18,1.64,1.23,1.55,1.09,1.27,45.81,3.08,527
31.82,9.29,9.2,1.66,1.14,1.53,1.25,1.08,45.68,3.44,528
29.22,8.55,9.31,1.55,0.99,1.81,0.86,1.14,45.69,2.78,529
28.8,8.8,8.94,1.77,1.24,1.46,1.13,1.14,45.78,3.18,530
28.05,8.71,9.04,1.67,1.23,1.58,1.09,1.3,45.74,2.8,531
29.49,8.91,8.77,2.0,1.2,1.87,1.01,1.07,45.86,3.5,532
28.81,9.12,9.07,1.69,1.25,2.1,1.03,1.14,45.64,3.31,533
29.25,10.42,9.04,1.15,1.08,1.99,1.08,1.33,51.95,3.03,534
29.36,10.03,8.84,1.48,1.19,1.73,0.7,1.18,45.28,2.74,535
28.7,8.51,8.94,1.68,1.26,1.88,1.04,1.04,45.93,3.01,536
26.64,10.78,8.51,1.35,1.6,1.89,0.86,0.76,45.81,3.26,537
28.8,9.87,8.95,1.28,1.6,2.01,1.09,1.09,45.5,2.87,538
29.0,9.41,9.25,1.1,1.24,1.73,1.16,1.43,45.72,2.74,539
29.43,10.61,9.18,1.2,1.19,1.67,0.92,1.44,45.68,2.8,540
28.55,9.62,8.82,1.87,1.42,1.81,1.01,0.98,49.66,2.88,541
29.78,10.33,7.24,1.38,1.52,1.8,0.82,1.19,45.65,3.16,542
28.5,9.91,9.06,1.39,1.34,2.09,1.13,1.05,46.0,2.7,543
28.11,10.38,8.71,1.03,1.45,1.86,1.13,1.33,45.65,3.04,544
28.41,10.51,9.14,1.51,1.22,2.02,0.73,0.81,45.41,2.75,545
28.71,10.75,8.97,1.4,1.22,1.56,1.15,1.06,45.48,2.93,546
29.36,10.02,9.1,0.98,1.36,1.65,1.01,1.36,45.25,2.94,547
28.86,10.95,8.35,0.58,1.24,1.79,0.89,1.25,42.16,3.09,548
31.58,10.07,9.14,1.08,1.37,1.79,0.82,1.5,39.07,3.08,549
31.01,9.87,9.07,1.12,1.34,2.03,1.13,1.32,44.12,2.87,550
31.2,10.59,9.36,1.47,0.87,1.78,1.38,1.74,46.21,2.85,551
31.28,9.21,9.12,1.34,1.19,1.63,0.88,1.7,40.57,3.1,552
31.04,10.42,8.5,1.18,1.1,1.69,1.15,1.82,45.0,3.04,553
30.89,9.11,9.5,0.86,1.23,1.97,1.11,1.33,40.7,3.1,554
30.92,10.1,8.6,1.07,1.61,1.92,0.99,1.31,46.75,2.96,555
31.0,9.93,8.56,1.36,1.23,1.48,1.08,1.34,43.54,3.19,556
30.71,9.67,9.04,1.41,1.34,1.91,0.94,1.57,37.97,2.8,557
30.81,10.72,8.95,1.36,1.15,2.18,0.86,1.37,46.31,2.77,558
30.77,9.16,8.26,1.35,1.41,1.92,0.83,1.63,43.22,2.92,559
31.09,9.15,8.75,1.79,1.75,1.81,1.06,1.63,41.71,3.07,560
30.78,9.15,8.41,1.54,1.05,2.0,0.8,1.72,41.31,2.78,561
31.19,8.86,8.9,1.44,1.42,1.64,0.99,1.7,39.43,2.8,562
31.02,9.0,8.33,1.42,1.31,1.97,0.94,1.4,45.55,3.15,563
30.69,8.82,8.81,1.44,1.01,1.96,0.82,1.22,45.37,2.92,564
31.18,9.08,8.49,1.76,1.06,1.85,1.0,1.39,43.91,3.18,565
30.83,9.36,8.93,1.35,1.52,2.05,0.96,1.77,45.39,2.75,566
31.12,9.16,8.69,1.59,1.41,1.78,1.07,1.55,42.31,3.36,567
30.6,9.1,8.6,1.63,1.24,1.66,0.75,0.55,38.66,3.87,568
27.56,9.13,8.54,1.23,0.95,1.94,1.13,1.44,43.65,3.38,569
27.65,9.05,9.16,1.67,1.1,2.03,1.21,1.26,45.28,3.35,570
28.37,9.22,8.65,1.57,1.07,1.83,1.01,1.47,46.6,3.21,571
28.27,8.91,8.38,1.19,1.22,2.02,0.79,1.41,45.5,3.59,572
27.94,8.95,8.49,1.46,0.8,2.11,0.77,1.17,46.17,3.56,573
27.63,8.94,8.22,1.56,0.92,0.47,0.83,1.26,46.8,3.37,574
27.81,9.34,8.31,1.36,1.08,2.34,0.95,1.14,47.09,3.19,575
28.5,8.91,8.46,1.34,1.17,2.17,0.89,1.26,45.07,2.94,576
27.73,8.93,9.14,1.34,0.96,2.22,0.7,0.92,44.89,3.37,577
28.36,9.26,8.57,1.74,0.88,2.23,1.02,1.27,44.1,3.27,578
28.06,9.08,8.97,1.61,1.35,2.31,0.75,1.17,45.6,3.36,579
27.71,9.09,8.5,1.32,1.02,2.03,0.76,1.59,46.93,3.34,580
30.29,9.17,8.58,2.82,0.75,1.92,0.0,1.41,47.19,3.6,581
27.9,9.11,9.47,1.49,1.0,2.13,0.49,1.39,45.51,3.27,582
28.03,8.94,8.53,1.48,1.15,2.05,1.03,1.24,46.8,3.45,583
28.4,7.81,8.57,1.72,1.15,3.03,0.82,1.25,45.64,3.61,584
28.15,8.11,8.33,1.51,0.9,2.25,0.77,1.18,42.22,3.26,585
28.4,7.74,8.9,1.73,1.34,1.85,0.74,1.31,46.72,3.19,586
28.02,7.75,8.29,1.53,1.06,2.17,0.72,0.81,47.32,3.34,587
28.29,7.92,7.82,0.91,1.35,2.19,1.08,0.99,43.19,3.62,588
31.55,7.98,4.17,1.41,1.53,1.81,0.84,1.25,46.02,3.25,589
31.64,7.72,8.6,1.55,0.77,1.63,0.72,1.41,45.78,3.28,590
30.19,8.05,8.8,1.54,1.24,2.3,0.7,1.21,46.35,3.57,591
29.57,8.24,8.79,1.7,1.27,1.88,1.14,1.59,43.89,3.64,592
30.4,7.84,8.62,1.74,0.6,2.05,0.82,1.55,48.97,3.49,593
29.61,7.97,8.88,1.51,1.42,1.99,0.84,1.55,41.79,3.36,594
30.67,7.86,8.76,1.54,1.14,2.31,0.95,1.29,82.16,1.64,595
30.83,7.68,8.49,1.38,0.27,2.1,0.77,1.31,40.9,3.43,596
30.46,7.62,8.96,1.43,0.64,2.1,0.92,1.48,32.81,3.77,597
30.68,7.79,8.69,1.48,1.18,2.07,0.83,1.44,41.27,3.5,598
29.24,7.8,8.9,1.87,1.25,2.14,0.84,1.21,38.81,3.46,599
30.68,7.73,8.71,1.5,1.34,2.24,0.85,1.47,43.15,3.53,600
30.02,7.92,8.79,1.56,1.3,2.42,1.01,1.54,42.59,2.35,601
30.16,7.99,8.71,1.63,0.99,2.24,1.32,1.18,48.93,1.74,602
30.09,8.13,8.66,1.92,1.05,2.1,1.18,1.39,41.47,2.34,603
29.69,8.0,8.72,1.77,1.11,2.39,1.18,1.38,35.02,2.05,604
30.56,8.08,8.84,1.53,0.73,2.34,0.94,1.63,38.27,1.91,605
30.65,7.97,8.85,1.55,1.37,2.22,1.29,1.68,49.28,1.8,606
28.7,8.02,8.89,1.38,1.18,2.18,1.05,1.44,87.67,1.89,607
30.92,10.01,9.14,1.39,0.97,2.4,0.96,1.47,38.09,1.92,608
28.35,9.88,8.52,1.76,1.21,1.84,0.95,1.36,37.67,2.36,609
29.75,9.78,9.02,1.87,1.36,2.08,1.36,1.42,17.99,2.07,610
29.26,9.88,8.68,1.94,0.99,1.89,0.87,1.26,45.43,1.9,611
28.28,9.91,8.84,1.7,1.24,1.95,1.46,1.46,19.08,2.28,612
29.03,9.59,8.7,1.83,0.91,1.76,1.06,1.85,40.16,2.11,613
28.67,9.9,8.72,1.6,0.98,1.89,0.79,1.44,35.17,2.19,614
29.82,9.88,8.58,1.9,1.02,1.78,1.24,1.53,43.13,2.3,615
28.49,9.95,8.71,1.77,1.52,1.77,0.98,1.06,41.36,2.1,616
28.83,9.49,8.88,2.05,0.81,2.0,1.3,1.03,46.34,2.11,617
29.34,9.9,8.72,1.64,1.24,1.99,1.13,1.29,46.6,2.0,618
29.6,9.65,8.93,1.98,1.22,1.75,1.02,0.95,36.46,2.02,619
27.34,9.6,8.94,1.77,0.91,1.86,0.77,1.19,42.73,2.19,620
29.5,9.99,8.54,1.64,1.21,1.44,1.1,1.56,38.78,1.9,621
28.72,9.7,8.7,1.7,0.74,2.05,0.88,0.7,40.18,2.04,622
29.47,9.69,9.01,1.56,1.05,1.61,1.08,0.5,48.56,1.81,623
29.08,9.95,8.79,1.54,0.97,1.86,1.25,1.12,50.57,2.11,624
30.07,9.74,9.8,1.87,1.04,1.77,0.66,1.6,47.05,1.9,625
29.41,9.97,9.7,1.79,0.7,1.86,0.74,1.31,46.2,2.15,626
29.38,9.83,9.79,1.77,0.98,1.87,1.0,1.17,47.09,1.85,627
28.97,9.69,9.1,1.97,1.17,1.85,0.74,1.2,46.98,2.25,628
30.53,9.58,9.24,1.76,0.75,1.95,0.95,1.27,54.63,3.37,629
30.68,9.83,9.82,1.71,0.68,1.82,0.9,0.71,47.05,2.14,630
30.43,9.74,9.74,1.84,0.89,1.83,1.09,1.3,39.22,2.18,631
30.52,9.9,9.52,1.89,1.26,1.86,0.68,1.31,44.22,2.28,632
30.45,10.06,9.56,1.64,1.25,1.58,0.7,0.92,44.89,2.36,633
30.59,7.04,9.41,1.81,1.06,1.69,0.86,0.94,53.65,2.99,634
30.42,9.03,9.71,1.7,0.98,1.67,1.02,1.18,48.97,2.91,635
30.26,8.31,9.73,2.04,1.21,2.12,1.03,1.26,43.25,2.81,636
30.37,8.27,9.56,1.71,1.47,1.92,0.98,1.32,51.28,2.61,637
30.75,8.36,9.74,1.74,1.38,2.07,0.87,1.21,46.25,2.89,638
30.17,8.51,9.62,1.82,1.42,1.9,1.1,1.05,49.69,3.29,639
39.22,8.74,9.8,1.72,1.04,2.1,0.66,1.16,49.69,3.06,640
28.98,7.98,9.79,1.36,1.51,1.86,1.09,1.15,49.55,2.98,641
31.11,8.37,9.84,1.88,1.27,2.0,0.93,1.12,49.58,3.18,642
30.67,7.75,9.66,1.93,1.55,2.07,0.82,0.91,49.28,3.12,643
30.55,8.01,9.68,1.85,1.05,1.74,0.88,0.91,49.52,3.0,644
30.6,7.34,9.43,1.71,1.19,1.97,1.73,1.4,49.55,2.77,645
30.42,9.09,9.78,1.48,1.02,1.85,0.86,1.2,49.92,2.69,646
28.94,7.74,9.19,1.84,1.29,1.7,0.79,1.09,49.63,2.97,647
30.53,8.43,12.35,1.66,1.43,2.05,0.95,1.13,49.29,2.84,648
27.24,6.84,11.58,1.86,1.33,2.25,0.69,1.14,49.63,3.2,649
27.03,8.18,9.57,1.9,1.38,2.35,0.83,1.08,49.81,2.77,650
27.54,8.01,9.56,1.31,1.54,2.15,0.94,1.26,49.46,3.11,651
27.37,8.21,9.16,1.87,1.23,2.31,0.71,1.57,49.82,2.84,652
16.98,9.61,9.58,1.71,0.54,2.28,0.66,1.27,49.19,2.97,653
27.2,7.92,10.19,1.57,1.22,1.87,0.68,0.86,49.93,3.06,654
26.92,7.68,10.1,1.7,1.4,2.18,0.55,1.28,49.76,3.1,655
27.24,8.5,9.47,1.72,1.41,2.28,0.61,1.12,49.42,3.08,656
27.05,7.34,9.81,1.62,2.69,1.88,1.05,1.04,49.85,1.87,657
27.31,7.99,9.93,1.75,1.26,2.4,0.9,1.46,49.83,2.7,658
27.2,8.48,9.71,0.59,1.1,2.42,0.67,2.41,34.95,3.05,659
27.48,9.36,9.61,1.8,0.96,1.69,0.77,1.21,49.47,2.69,660
27.07,9.0,8.5,1.74,1.31,2.48,0.43,1.11,49.67,2.74,661
27.2,8.81,8.43,1.72,1.18,2.25,0.87,1.32,63.98,2.94,662
26.98,8.35,8.38,1.85,1.29,2.57,0.97,1.72,49.67,2.28,663
27.11,9.56,8.12,1.65,1.76,2.08,0.63,1.27,54.51,2.58,664
27.42,9.58,8.34,1.91,1.04,1.82,0.59,1.43,58.89,2.66,665
27.18,9.43,8.33,1.63,1.05,1.45,0.76,1.46,55.53,2.87,666
27.33,9.12,8.34,1.65,0.98,1.75,0.83,1.47,56.06,2.66,667
27.11,9.17,8.64,2.0,0.97,2.33,0.95,1.52,54.58,2.64,668
31.83,9.28,8.27,1.66,1.07,1.83,0.88,1.41,55.16,2.45,669
29.53,8.32,8.26,1.92,1.04,2.2,0.67,1.59,61.65,2.66,670
32.06,8.37,8.51,1.58,1.06,2.5,0.86,1.2,57.96,2.3,671
30.87,8.92,8.42,1.76,1.1,1.8,0.84,1.52,54.38,2.68,672
32.5,9.22,8.54,1.84,0.98,2.01,0.71,1.59,53.4,2.63,673
32.39,9.32,8.12,1.4,0.99,2.31,0.86,1.47,59.93,2.49,674
31.23,8.71,8.44,1.81,1.01,2.25,2.06,1.47,66.35,2.84,675
31.41,9.14,8.24,1.73,0.74,1.64,1.09,1.28,57.65,2.34,676
31.51,8.74,8.51,1.7,0.85,2.28,0.68,1.86,49.89,2.73,677
32.83,8.13,8.56,1.58,1.75,2.27,1.09,1.3,57.9,2.68,678
31.4,8.43,8.54,1.58,1.1,1.92,1.12,1.45,68.82,2.54,679
32.55,9.82,8.47,1.62,1.24,2.04,0.99,1.29,61.39,2.51,680
31.6,8.97,8.41,1.67,0.89,2.26,0.6,1.18,62.12,2.6,681
31.73,8.17,8.29,1.69,1.2,2.34,0.6,1.37,55.69,2.88,682
29.88,3.43,8.25,1.37,1.02,1.8,0.8,1.31,51.45,2.64,683
31.47,9.71,8.5,1.33,0.92,2.11,1.04,1.43,57.42,2.63,684
31.79,9.95,8.37,1.92,0.84,2.0,1.15,1.23,48.58,2.92,685
31.28,9.85,8.24,1.88,0.75,1.93,0.98,1.09,50.62,2.59,686
29.13,9.43,8.66,1.94,1.14,2.05,0.94,1.03,53.48,2.59,687
31.46,9.87,8.37,1.66,1.42,2.22,0.96,1.19,54.21,2.18,688
28.54,9.9,8.53,1.79,1.01,2.36,1.13,1.49,51.46,2.78,689
27.59,11.59,8.31,1.64,1.07,2.35,1.12,1.26,52.4,2.6,690
27.45,9.79,8.25,1.47,0.99,2.41,0.98,0.97,51.44,2.48,691
28.7,6.62,8.54,1.83,0.76,2.33,0.97,1.18,50.94,2.64,692
27.73,10.15,8.35,1.76,1.23,2.06,0.7,1.46,52.6,2.79,693
27.52,9.76,8.45,1.11,1.14,2.43,1.05,1.2,52.98,2.95,694
31.16,9.74,8.34,1.73,0.88,2.38,0.85,1.31,50.73,2.92,695
34.54,9.55,8.29,1.59,0.99,2.47,1.11,1.3,55.87,2.69,696
28.76,9.97,11.06,1.3,1.32,2.34,1.2,1.43,50.85,2.53,697
31.37,9.73,11.07,1.75,1.59,2.12,1.01,1.12,49.19,2.78,698
30.39,10.05,10.83,1.61,1.36,2.15,1.07,1.6,55.83,0.89,699
35.78,9.92,11.33,1.63,1.54,2.46,0.97,1.41,50.69,2.76,700
29.2,9.95,11.11,1.7,1.34,2.35,0.95,1.09,48.72,3.02,701
29.71,10.0,10.65,1.59,1.36,2.13,1.13,1.3,53.64,2.59,702
35.31,9.48,10.64,1.61,1.35,2.09,1.1,1.12,58.02,3.0,703
29.55,9.75,10.85,1.52,1.79,2.32,1.02,1.24,50.11,2.69,704
31.19,9.82,10.96,1.6,1.66,2.28,0.96,1.19,52.98,2.47,705
27.83,9.91,10.67,1.44,1.3,2.23,1.14,1.08,45.5,3.09,706
27.21,9.4,10.85,1.61,1.39,2.26,0.83,1.42,49.73,2.23,707
33.64,9.66,11.08,1.92,1.75,2.39,1.23,1.29,39.07,2.87,708
27.39,11.08,10.87,2.76,1.3,2.21,0.46,1.31,41.05,2.68,709
31.29,11.06,10.78,1.75,1.52,2.36,0.89,1.6,39.33,2.95,710
19.53,11.19,10.74,1.65,1.28,2.3,0.75,1.51,40.75,2.79,711
31.03,10.97,10.86,1.89,1.21,2.16,0.99,1.29,39.92,2.71,712
27.75,10.8,10.93,1.88,1.43,2.23,0.92,1.41,39.46,2.67,713
27.27,10.33,11.26,1.75,1.25,2.3,1.15,1.37,40.71,2.64,714
29.24,11.08,10.8,1.28,1.15,2.33,0.88,1.24,38.69,2.55,715
30.41,11.07,10.95,1.57,1.52,2.23,0.89,1.18,39.74,2.71,716
30.07,11.27,10.67,1.56,1.39,2.39,0.83,1.2,40.42,2.77,717
30.06,10.03,10.78,1.89,1.27,2.41,1.03,1.14,37.96,2.73,718
30.81,10.57,11.11,1.72,1.37,2.49,1.01,1.32,41.42,2.82,719
29.1,11.53,10.9,1.74,1.71,2.17,1.03,1.04,38.72,2.85,720
28.73,11.23,10.66,1.9,1.72,2.31,1.15,1.38,58.4,3.0,721
26.05,10.74,10.95,1.9,1.56,1.99,0.91,1.29,38.58,2.63,722
29.5,10.57,10.97,1.88,1.45,2.31,0.96,1.18,37.73,2.86,723
27.81,10.21,10.96,1.89,1.22,2.32,0.9,0.08,38.4,2.93,724
29.43,10.62,10.92,1.83,1.45,1.98,0.82,1.52,39.07,2.66,725
29.78,11.29,10.89,1.37,1.41,2.05,1.15,1.3,39.28,2.85,726
31.41,11.26,11.27,1.63,1.6,2.05,1.17,1.22,39.48,2.81,727
26.07,10.99,11.03,1.74,1.39,2.37,0.92,1.21,39.16,3.11,728
30.84,10.4,11.05,1.5,1.31,2.04,1.26,1.35,39.19,2.81,729
31.82,10.57,10.87,1.61,2.2,1.59,0.84,1.48,39.21,2.8,730
31.21,10.77,10.67,1.61,1.13,2.23,0.81,1.25,53.27,3.15,731
30.53,11.04,10.57,1.73,1.16,1.95,1.02,1.06,51.02,2.92,732
32.56,10.95,9.72,1.75,1.12,2.04,0.77,0.96,45.34,2.85,733
30.07,9.15,10.2,1.81,1.26,2.35,0.91,1.09,44.05,3.03,734
33.03,9.49,8.58,1.8,1.36,1.65,0.91,1.36,59.57,2.85,735
31.06,9.23,9.69,1.65,1.0,1.88,1.0,1.31,41.08,3.0,736
30.41,9.05,9.49,1.84,1.3,2.09,0.97,1.99,52.92,2.9,737
29.85,9.09,9.41,1.36,1.23,1.9,1.27,0.96,53.26,1.81,738
30.42,9.36,9.1,1.71,1.39,1.98,0.91,0.92,48.36,2.94,739
