core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
68.47,76.94,82.53,10.38,9.3,8.44,7.64,8.61,159.92,3.21,398
61.3,87.68,73.6,10.41,9.45,8.72,9.16,8.13,198.85,3.38,399
73.16,78.31,89.8,10.35,9.34,7.96,10.35,8.65,207.91,3.1,400
69.91,76.11,110.06,10.35,9.11,8.08,8.49,7.65,288.08,3.12,401
64.62,80.71,74.86,10.44,9.16,8.75,9.9,7.81,220.63,3.11,402
72.7,84.0,69.59,10.37,9.33,9.72,9.54,8.28,202.63,3.07,403
68.58,70.9,76.93,10.32,9.34,10.16,9.08,9.41,214.49,3.18,404
64.75,85.52,60.54,10.33,8.88,8.31,8.7,6.13,221.37,3.13,405
69.12,81.91,46.33,10.53,9.28,9.07,9.87,9.66,222.23,3.02,406
70.5,79.18,56.04,10.34,9.23,7.91,7.89,9.48,212.58,3.5,407
70.49,71.43,48.86,9.94,9.39,9.11,12.01,9.75,206.14,3.24,408
67.42,86.21,65.98,10.51,9.04,8.77,11.85,9.69,204.61,2.91,409
56.38,96.28,61.47,10.41,9.32,8.82,11.92,9.69,207.63,3.0,410
78.92,82.92,51.66,10.39,8.91,8.97,11.92,9.14,185.74,2.7,411
85.61,89.99,70.19,11.41,9.14,8.96,12.0,9.49,238.13,3.14,412
83.57,78.51,60.73,11.41,9.14,8.72,12.01,9.57,219.05,2.99,413
74.26,84.52,89.08,11.79,9.12,8.78,11.72,9.61,210.25,3.17,414
81.55,79.7,58.71,11.96,9.02,8.88,11.87,9.68,213.63,2.36,415
84.39,90.03,79.68,11.01,9.13,9.12,11.86,9.49,193.73,2.93,416
79.25,81.97,62.9,12.26,8.94,8.51,12.0,9.69,212.89,3.16,417
76.53,82.0,77.47,11.76,8.94,8.81,11.61,9.44,202.67,3.05,418
77.43,89.06,72.56,11.93,9.36,8.85,11.97,9.82,213.35,3.07,419
84.4,89.4,54.83,12.3,8.49,8.63,11.84,9.56,210.6,3.16,420
75.99,79.06,5.28,11.2,8.31,9.31,12.04,9.35,186.44,3.77,421
81.94,85.89,72.49,13.31,8.3,9.3,11.85,9.79,188.48,2.52,422
79.32,94.41,66.37,11.42,8.42,8.97,11.81,9.43,225.5,2.73,423
81.76,73.3,71.85,11.44,8.73,8.56,11.07,9.12,200.78,2.75,424
79.93,82.97,64.43,11.41,8.55,8.75,11.82,9.47,212.88,3.11,425
76.7,94.43,62.26,12.52,8.2,8.81,12.0,9.23,207.13,3.12,426
72.66,74.49,69.17,11.14,8.24,8.66,11.4,9.47,202.49,3.08,427
80.09,89.37,62.71,12.14,8.64,9.18,10.75,9.58,194.34,3.31,428
72.79,68.52,62.81,12.37,8.38,7.88,11.07,9.56,203.05,3.59,429
80.29,63.24,63.34,13.24,8.59,8.62,10.98,9.49,201.09,3.57,430
71.1,66.41,67.93,10.97,8.3,9.5,11.34,9.47,207.0,3.37,431
85.4,80.46,69.33,12.71,8.77,9.86,11.31,7.41,168.16,3.5,432
91.97,99.62,69.24,11.8,8.67,8.93,11.07,7.65,207.39,3.49,433
88.05,73.72,69.83,12.62,8.48,9.53,11.51,7.51,204.34,3.25,434
80.03,90.92,62.47,11.72,8.42,9.51,11.19,7.61,175.15,3.82,435
87.1,83.66,72.49,10.9,8.26,8.5,10.99,7.36,242.44,3.43,436
80.07,74.79,70.83,11.53,8.65,9.75,11.53,7.74,239.99,3.44,437
84.11,85.27,71.99,12.11,8.7,10.71,11.33,7.68,238.11,3.66,438
85.87,87.28,67.26,11.52,8.5,8.92,11.23,7.35,245.1,3.52,439
93.39,78.29,61.32,11.05,8.75,8.03,11.01,7.86,245.1,3.61,440
82.84,77.18,69.22,11.69,8.46,10.43,10.85,7.81,245.1,3.63,441
48.12,82.78,65.43,11.6,8.91,8.96,11.16,7.33,245.1,3.46,442
81.83,77.3,67.33,11.09,8.64,9.26,11.24,7.72,245.1,2.58,443
75.25,80.3,71.84,10.23,7.38,9.09,11.25,7.68,245.1,3.61,444
89.1,87.53,68.19,10.85,9.61,7.32,11.11,7.99,245.1,3.69,445
87.42,118.45,67.83,10.96,9.62,10.17,11.18,7.31,245.1,3.47,446
84.55,92.5,66.11,10.43,9.78,10.15,11.17,7.78,245.1,4.2,447
78.39,70.9,66.69,10.86,9.93,9.63,12.2,7.61,230.64,3.62,448
80.84,81.46,68.89,11.03,9.74,9.72,11.8,7.99,245.1,3.32,449
80.95,86.82,69.17,9.4,9.54,9.74,12.31,8.1,245.1,3.19,450
81.44,73.17,68.69,10.39,9.43,9.56,11.72,7.62,245.1,3.63,451
88.07,83.09,68.77,11.65,9.7,9.75,12.04,7.73,245.1,3.67,452
101.28,88.21,67.63,11.61,9.73,9.62,12.32,7.7,245.1,3.52,453
100.74,88.8,67.98,10.75,9.76,9.83,11.9,7.72,245.1,3.71,454
99.37,93.13,67.47,10.49,9.64,9.58,12.36,7.4,245.1,3.33,455
99.42,74.36,66.1,10.17,9.79,9.49,12.35,7.37,245.1,3.55,456
95.94,69.77,69.13,10.94,10.09,9.62,12.0,7.57,233.79,3.45,457
97.01,78.32,69.54,10.65,10.04,9.98,11.59,7.73,145.9,3.41,458
96.47,81.44,70.26,10.56,9.7,9.49,11.56,7.8,187.18,3.39,459
95.95,79.87,66.02,11.36,9.76,9.76,12.0,7.87,182.53,3.46,460
90.13,79.53,80.94,10.42,9.72,9.6,12.33,7.61,166.2,3.43,461
99.93,90.37,66.42,11.01,9.86,9.64,11.87,7.38,191.86,3.66,462
97.84,71.82,67.09,11.08,9.58,9.79,12.33,7.76,181.74,3.5,463
97.87,82.43,67.03,10.88,9.73,9.65,12.05,7.5,186.69,3.59,464
103.93,87.03,69.99,9.88,9.78,9.67,12.17,7.57,185.05,3.68,465
95.48,80.7,69.52,10.87,9.94,9.46,12.2,7.79,189.04,3.57,466
98.03,86.35,66.77,11.07,9.89,9.63,11.86,7.92,185.75,4.07,467
96.85,78.84,66.62,10.36,11.27,9.24,10.39,7.91,180.98,3.11,468
94.8,77.71,67.3,10.8,11.3,8.9,10.66,7.4,155.89,3.15,469
98.49,78.11,68.48,9.17,11.76,9.39,10.1,7.66,171.58,3.03,470
95.7,77.18,69.78,11.01,11.51,9.94,10.47,7.81,182.35,2.86,471
96.17,78.63,66.74,10.94,11.5,9.19,10.36,7.72,180.98,3.43,472
96.86,78.16,73.17,9.61,11.16,9.68,10.28,7.72,177.08,3.37,473
93.72,78.72,78.42,8.87,11.47,9.07,10.06,7.79,182.11,3.24,474
93.39,77.81,83.44,10.83,11.32,10.11,10.43,7.55,172.26,3.39,475
93.49,78.02,82.32,10.32,11.43,9.85,10.04,7.74,186.17,3.19,476
93.4,77.69,67.56,9.73,10.99,9.45,10.12,9.32,177.43,3.02,477
93.74,78.11,75.54,13.31,11.24,8.95,9.89,7.98,181.9,2.85,478
93.55,77.55,75.31,10.19,11.35,8.88,10.76,7.69,192.37,3.42,479
77.3,78.91,75.53,10.19,11.29,8.36,9.85,7.56,214.02,2.96,480
93.46,77.92,77.47,10.72,11.34,9.11,10.29,8.05,200.8,2.76,481
93.33,78.67,79.86,10.7,11.64,9.7,10.24,7.91,215.76,3.02,482
93.52,78.11,75.93,10.22,11.21,10.61,9.78,7.76,205.12,3.98,483
93.38,77.61,78.98,10.46,11.27,10.19,10.18,8.12,207.07,2.87,484
93.5,77.72,69.85,10.5,11.83,9.86,10.66,7.73,202.95,3.1,485
68.14,78.07,78.99,10.63,11.55,9.55,10.48,7.72,203.42,3.26,486
93.77,56.1,79.37,10.45,11.18,8.89,10.31,8.13,208.63,3.15,487
93.79,77.51,79.63,10.94,11.86,7.64,11.98,8.85,213.89,3.23,488
93.82,77.99,73.75,10.02,11.57,8.43,12.14,8.45,213.99,3.13,489
93.63,78.13,75.47,9.43,11.46,8.0,11.83,8.73,200.84,3.22,490
93.38,78.84,74.54,9.59,11.6,8.59,12.05,8.41,208.71,3.27,491
93.84,77.87,76.86,10.85,11.0,7.18,12.28,8.42,208.09,3.16,492
93.57,77.63,74.06,10.4,11.37,8.69,12.04,8.65,212.96,3.46,493
93.75,78.5,75.43,9.63,11.28,7.8,11.76,8.51,204.48,2.86,494
93.08,89.84,79.18,9.59,11.16,7.66,12.06,8.65,206.21,2.75,495
97.86,78.19,74.58,10.04,11.33,8.86,12.12,8.7,204.34,2.95,496
90.11,77.53,75.92,10.25,11.35,8.29,11.95,8.5,207.0,2.8,497
99.5,86.35,78.25,9.97,11.38,8.79,11.87,8.55,208.78,3.23,498
85.23,91.37,73.52,10.03,11.48,8.0,11.7,9.04,207.16,3.19,499
91.06,85.34,79.55,10.88,11.03,9.02,12.02,8.63,208.3,2.72,500
84.71,91.78,77.65,10.17,11.14,8.26,12.13,8.43,203.72,2.81,501
101.34,87.53,65.64,10.67,10.83,8.49,11.97,9.09,206.66,2.94,502
88.13,86.53,81.31,8.99,11.45,8.25,12.01,8.3,188.13,3.37,503
90.44,89.57,72.33,10.27,11.69,9.07,12.11,11.06,230.38,3.14,504
107.21,94.65,82.37,10.91,10.64,7.81,11.85,8.42,219.0,3.08,505
82.32,90.3,88.28,10.31,11.36,7.3,11.92,8.87,214.77,2.87,506
71.31,84.61,73.06,10.21,10.73,9.15,12.08,8.92,223.86,2.91,507
95.12,90.87,69.9,11.24,10.98,9.89,10.49,8.64,200.27,3.7,508
77.42,82.8,76.48,11.09,11.39,9.89,10.94,8.56,203.14,4.13,509
91.88,90.25,74.89,10.94,11.14,9.89,10.34,8.75,212.15,3.79,510
87.85,90.09,62.53,11.27,11.55,9.89,10.42,8.74,213.12,3.83,511
84.28,85.58,82.24,11.11,11.77,9.89,10.72,8.47,207.32,3.41,512
84.92,89.78,65.69,11.31,11.27,9.89,10.34,8.46,224.37,3.65,513
102.54,89.42,66.68,11.25,11.01,9.89,10.29,8.6,226.28,3.65,514
89.83,87.97,72.47,11.23,11.58,9.89,10.22,8.66,218.77,3.8,515
96.46,88.47,74.35,11.63,10.02,9.89,10.06,8.16,206.07,3.65,516
98.87,91.03,73.04,11.39,10.32,9.89,10.47,7.8,181.65,3.61,517
106.46,85.65,73.9,11.46,10.64,9.89,10.96,7.71,196.66,3.69,518
93.15,80.92,80.9,11.43,10.29,9.89,10.45,8.27,203.57,3.9,519
88.02,90.8,64.74,11.32,9.39,9.89,10.18,7.92,220.7,3.9,520
90.41,87.8,71.08,11.31,10.04,9.89,10.25,8.03,193.9,3.92,521
84.06,80.17,63.03,10.86,9.87,9.89,10.45,8.17,219.05,4.02,522
95.23,75.87,73.31,11.1,10.37,9.89,10.53,8.1,213.1,4.01,523
98.23,81.62,74.71,11.27,9.89,9.89,10.68,7.84,177.66,4.03,524
87.46,89.01,74.35,11.32,9.86,9.89,10.21,8.15,195.86,4.02,525
92.49,85.63,74.74,12.13,10.31,9.89,10.72,8.15,152.0,3.68,526
97.77,89.99,76.32,11.25,9.95,9.89,10.3,7.71,206.52,3.68,527
85.11,79.06,64.8,11.32,10.21,9.11,10.87,8.09,158.0,4.01,528
93.35,78.48,81.94,11.16,10.28,7.27,11.01,3.67,187.97,3.89,529
97.12,78.83,79.57,11.28,9.7,7.9,11.1,10.67,195.61,3.9,530
91.63,79.03,74.11,10.83,10.16,7.53,11.52,7.85,224.1,4.51,531
92.98,78.87,80.02,11.16,10.08,7.93,11.05,8.34,231.37,3.91,532
93.79,78.95,74.53,11.15,10.37,8.17,11.06,7.93,192.84,3.52,533
98.34,78.74,71.89,11.45,10.42,8.01,11.02,8.04,202.08,3.84,534
91.67,78.98,82.71,10.44,9.88,8.09,11.1,8.24,216.86,3.81,535
94.49,78.74,65.5,11.19,10.61,7.61,11.17,7.94,160.69,4.08,536
88.54,78.93,70.2,11.32,10.01,7.82,10.98,7.99,206.76,4.01,537
85.52,72.49,74.6,11.08,10.11,7.44,11.1,7.97,195.78,3.92,538
83.65,78.72,71.38,11.08,11.0,8.58,10.98,7.98,204.76,3.64,539
85.9,79.29,75.65,12.08,10.85,7.85,10.94,8.23,173.45,3.95,540
85.21,78.79,72.93,10.87,10.7,6.62,11.25,8.13,213.92,3.84,541
82.56,79.13,85.9,12.46,10.5,7.3,10.93,8.07,173.14,4.01,542
84.98,79.32,76.91,12.0,10.2,7.46,11.17,8.23,182.6,4.12,543
84.86,78.85,68.01,12.14,10.79,8.32,11.4,9.54,187.94,3.59,544
87.33,78.76,72.5,12.23,10.79,5.48,11.06,9.51,220.54,3.56,545
84.71,79.12,78.21,11.88,10.8,7.77,10.78,9.5,200.61,4.06,546
85.04,79.44,69.96,12.16,10.31,7.73,10.82,9.39,179.94,3.7,547
86.14,78.88,57.27,12.3,10.81,7.47,12.94,9.65,230.49,2.16,548
88.18,78.76,58.56,12.06,10.1,7.47,13.15,9.25,218.96,1.98,549
85.66,78.96,57.24,12.57,10.77,7.37,12.84,9.41,212.66,2.33,550
84.84,78.88,54.49,13.09,10.41,7.69,12.78,9.13,239.43,2.82,551
86.37,79.14,51.11,12.72,10.79,7.59,12.84,9.29,212.26,2.57,552
88.17,78.62,57.25,12.19,10.77,8.18,12.57,9.22,233.52,2.77,553
83.66,78.52,57.96,11.89,10.59,7.88,12.47,9.31,224.42,3.19,554
84.84,78.57,52.66,12.02,10.47,7.43,12.88,9.5,212.1,2.65,555
84.91,78.85,62.27,12.29,10.71,7.74,12.82,9.58,225.65,2.5,556
86.59,78.78,49.68,12.13,10.88,7.01,12.86,9.44,204.93,2.62,557
86.34,81.89,53.59,12.29,11.0,7.69,12.88,9.87,242.05,2.31,558
89.35,73.28,58.36,12.07,10.64,7.53,13.03,9.23,205.83,2.99,559
86.86,75.54,57.38,12.4,10.39,7.16,12.46,9.38,194.14,2.66,560
86.23,61.72,53.76,12.54,10.67,7.46,12.66,9.54,196.62,2.33,561
86.04,73.25,56.72,12.01,10.81,7.35,12.96,9.58,192.5,2.76,562
89.06,75.6,55.95,12.33,10.38,7.64,12.59,9.06,221.67,2.05,563
83.67,71.64,57.62,12.17,10.01,7.54,12.78,9.28,237.67,2.6,564
83.75,68.07,54.5,11.77,10.12,7.24,13.78,9.51,225.58,2.71,565
86.04,75.56,52.06,11.92,9.88,7.62,12.71,9.27,219.91,2.51,566
88.0,79.41,54.44,12.46,10.17,7.5,13.02,9.29,221.24,2.74,567
88.08,78.86,52.14,12.36,10.25,8.53,12.28,9.35,207.8,2.52,568
87.21,65.45,56.46,12.02,10.37,8.54,11.41,11.39,207.77,2.37,569
88.15,72.24,56.38,12.28,10.12,8.82,11.85,9.61,208.0,2.9,570
84.03,73.24,57.98,12.28,10.32,8.66,12.33,9.44,207.84,2.88,571
86.04,67.13,55.25,12.48,9.97,8.49,11.39,6.5,207.81,2.67,572
85.52,72.37,61.84,11.7,10.1,8.62,12.2,6.37,207.82,2.55,573
87.9,76.02,55.72,11.93,10.03,8.63,11.71,6.84,207.88,2.34,574
84.16,79.17,60.86,11.82,10.2,8.25,12.35,6.65,208.2,2.94,575
86.54,82.7,60.97,10.68,9.97,8.66,9.09,6.51,192.89,2.8,576
84.9,62.46,57.3,12.05,10.48,8.45,11.26,10.38,207.86,2.67,577
87.57,67.85,60.22,10.66,10.26,8.54,12.25,6.79,208.18,2.3,578
90.2,55.75,56.52,11.28,10.39,8.26,11.99,6.58,208.05,2.65,579
86.03,73.31,60.04,11.85,10.16,8.44,11.55,6.35,207.91,2.63,580
83.24,82.64,62.09,10.57,10.0,8.58,11.76,6.74,188.14,2.71,581
82.03,84.06,60.14,12.39,10.29,8.56,11.61,6.78,207.93,2.47,582
94.59,77.82,62.43,12.33,10.16,8.47,11.82,6.7,207.79,2.51,583
87.86,57.37,62.08,10.97,10.0,8.47,12.36,6.51,208.19,2.38,584
81.29,84.92,61.05,12.6,9.89,8.43,10.55,6.69,207.66,2.45,585
85.62,68.5,60.4,12.09,10.29,8.46,11.31,6.72,207.59,2.76,586
80.54,90.13,59.73,10.87,10.18,8.43,12.51,6.52,207.64,2.54,587
85.93,102.86,62.46,12.86,8.04,8.35,10.74,6.74,207.9,3.33,588
81.47,89.03,58.17,12.8,7.94,8.47,11.25,6.58,207.54,2.78,589
87.36,82.15,62.05,11.97,7.77,8.2,11.56,6.8,195.62,3.41,590
86.88,74.64,60.27,12.59,8.08,7.82,9.67,6.6,155.69,3.39,591
95.64,74.21,62.61,10.66,8.29,8.62,10.37,6.26,166.4,3.37,592
86.06,95.89,62.07,9.06,7.98,8.64,11.29,6.48,188.75,3.28,593
86.09,79.08,72.33,11.16,7.97,8.89,10.84,9.72,210.65,3.3,594
85.06,76.12,43.96,11.75,8.03,8.8,11.2,11.29,193.82,3.35,595
87.87,73.27,58.57,12.29,8.15,8.6,11.47,6.51,224.67,3.22,596
89.21,51.46,57.88,12.6,8.21,8.91,11.32,6.48,189.02,3.16,597
86.11,75.73,79.93,10.37,8.21,8.4,10.04,6.5,224.41,3.47,598
87.03,82.22,80.42,12.08,7.88,8.98,10.87,6.32,241.8,3.38,599
96.04,65.36,79.07,12.76,8.17,8.88,11.31,8.06,143.98,3.29,600
104.99,76.42,85.28,11.72,8.48,8.63,10.99,8.14,214.86,3.11,601
94.19,52.47,77.37,10.87,7.86,8.74,11.35,8.45,196.1,3.18,602
94.74,70.29,76.69,11.54,8.06,8.79,11.8,8.26,236.98,3.23,603
94.47,70.96,72.08,9.98,8.13,8.44,11.27,7.97,187.16,3.43,604
94.88,81.26,83.84,9.2,7.87,8.4,10.37,7.87,174.07,3.28,605
94.85,71.74,78.18,9.75,8.33,8.48,10.82,8.17,201.82,3.47,606
95.32,74.59,81.22,9.7,8.16,8.66,11.63,7.83,190.48,3.38,607
93.44,87.7,75.14,9.63,8.23,7.26,9.62,8.1,219.11,3.46,608
93.77,75.2,77.49,9.67,8.02,7.55,9.59,7.83,239.83,3.29,609
95.61,67.34,78.68,9.44,7.86,7.71,9.88,8.08,213.66,3.15,610
94.09,115.42,80.03,9.97,8.01,7.57,9.89,7.93,197.19,3.12,611
95.12,73.97,80.27,9.73,9.87,7.43,9.44,7.72,204.1,3.51,612
92.99,57.89,75.62,9.68,10.13,7.67,9.41,8.22,188.37,3.4,613
93.64,72.24,79.31,9.69,9.27,7.58,10.32,8.07,203.98,3.13,614
93.95,75.5,78.45,9.58,10.64,7.73,9.88,7.68,203.97,3.43,615
95.51,76.24,77.56,9.99,11.17,7.51,9.83,7.7,203.77,3.1,616
93.09,66.63,82.22,9.51,10.39,7.55,9.69,8.13,204.07,3.27,617
93.44,72.77,81.51,9.73,10.8,6.33,9.32,8.12,203.96,3.08,618
94.51,69.17,76.67,9.71,10.4,7.47,10.04,10.68,203.85,3.32,619
95.46,76.02,75.43,9.66,7.83,7.73,9.79,8.1,204.24,3.29,620
85.38,75.68,81.07,9.71,11.06,7.57,9.87,8.1,204.08,2.98,621
90.02,66.18,78.29,9.82,8.72,6.37,9.26,7.53,204.08,3.34,622
85.25,73.35,62.04,9.58,10.98,7.77,2.18,8.26,204.15,3.37,623
89.03,71.14,61.43,9.83,10.31,7.67,9.5,7.72,203.85,3.51,624
84.32,67.67,60.3,10.01,9.52,7.66,9.43,8.21,204.0,3.0,625
83.83,77.73,59.58,9.55,12.43,7.63,9.38,7.82,203.69,3.77,626
93.01,88.32,62.56,9.75,11.93,7.63,9.49,8.37,203.95,3.47,627
82.27,79.96,59.08,9.59,4.27,8.56,10.47,8.81,203.96,3.09,628
81.8,66.95,62.23,9.45,7.79,9.66,10.19,9.09,203.86,3.22,629
85.34,59.76,59.37,9.48,9.67,9.56,10.51,9.07,203.93,3.37,630
91.54,74.69,58.51,9.54,9.5,9.33,9.55,8.82,204.02,3.24,631
81.69,67.55,53.46,9.7,9.13,9.31,9.99,9.16,203.87,3.19,632
81.27,73.27,67.35,9.61,8.68,9.94,10.62,9.06,203.87,3.1,633
82.38,77.7,63.28,9.66,8.13,9.63,10.42,9.0,184.89,2.91,634
83.63,70.33,64.44,9.93,8.16,8.42,9.77,9.35,118.62,3.43,635
94.68,74.29,64.3,9.92,9.27,9.69,10.35,9.25,180.3,3.19,636
87.96,72.36,62.76,10.61,9.18,9.49,9.3,9.32,171.47,3.26,637
79.73,80.16,58.08,8.1,9.22,9.71,9.5,8.99,175.02,2.92,638
84.93,78.55,57.48,10.73,9.19,9.27,9.41,9.12,171.9,3.37,639
83.7,66.57,61.32,10.21,9.07,9.36,9.75,9.19,177.78,3.18,640
80.69,65.7,63.94,9.61,9.18,9.08,9.42,9.03,167.51,2.96,641
72.55,66.95,60.14,10.07,8.83,9.34,9.85,9.2,178.39,3.4,642
76.23,82.88,62.95,10.81,9.13,9.46,10.55,8.98,182.81,3.25,643
70.41,90.26,57.15,10.32,9.21,9.19,10.55,9.29,171.0,3.19,644
70.35,78.29,63.4,9.83,9.23,9.99,9.74,8.86,168.42,3.04,645
69.55,77.45,60.1,10.17,9.23,9.58,9.98,8.91,190.38,3.3,646
73.95,69.01,57.54,11.47,9.19,10.41,9.67,9.03,186.6,3.2,647
79.24,95.3,58.77,9.43,9.15,10.07,8.83,9.2,171.02,3.42,648
47.6,88.19,64.04,10.11,9.1,10.26,9.97,9.09,171.92,3.06,649
77.75,94.32,50.17,9.61,8.96,10.05,9.46,8.94,178.38,2.78,650
68.95,89.85,67.67,10.4,9.18,9.67,9.51,9.42,176.92,3.36,651
68.62,97.15,63.47,10.49,9.18,9.78,10.56,8.97,183.3,3.33,652
70.0,91.75,68.45,9.52,8.26,10.1,6.27,8.9,174.85,2.97,653
69.6,97.52,51.98,10.05,9.13,10.17,9.08,9.03,182.84,3.16,654
72.07,90.34,63.55,9.38,9.23,10.21,9.48,9.2,179.6,2.25,655
74.11,88.25,69.98,10.51,9.35,9.99,9.84,6.98,204.13,3.38,656
73.11,95.66,63.76,10.57,9.26,10.14,9.94,6.8,159.23,2.98,657
71.25,94.89,64.8,10.1,9.14,9.96,10.27,6.9,215.36,3.52,658
68.41,90.57,77.32,11.37,9.02,10.06,9.91,7.0,218.79,2.93,659
65.86,94.4,65.88,9.82,12.7,12.12,10.38,6.96,212.91,3.36,660
68.26,92.62,67.81,9.15,12.31,10.08,10.06,7.0,208.61,3.34,661
73.03,87.93,66.85,11.21,12.88,10.46,9.24,7.21,195.76,3.15,662
90.29,93.01,55.42,9.72,12.38,10.39,9.89,6.88,198.42,3.78,663
91.47,96.49,64.77,10.11,12.49,9.77,11.83,6.74,196.08,3.58,664
93.19,96.42,60.73,10.15,12.72,9.88,9.32,6.68,163.61,3.48,665
92.41,88.51,0.0,9.98,12.77,10.14,9.54,6.86,229.41,3.12,666
93.74,88.92,58.66,10.56,12.5,9.91,9.18,6.89,164.52,3.15,667
90.93,91.53,66.99,11.14,12.58,8.62,7.08,6.79,168.69,3.75,668
94.67,97.44,70.41,10.05,12.83,8.53,7.3,6.91,209.46,3.44,669
92.9,91.2,63.67,11.36,12.88,8.71,7.43,6.87,195.11,3.76,670
91.12,89.93,57.88,10.59,12.88,8.25,7.02,6.85,211.38,3.83,671
90.16,93.58,43.9,6.88,12.43,8.27,6.87,7.27,196.27,3.68,672
89.65,94.58,64.17,10.19,12.75,8.74,7.15,6.74,206.1,3.81,673
91.78,96.32,64.51,10.18,12.88,9.48,7.23,7.0,203.64,3.64,674
90.59,95.78,66.21,11.0,12.82,8.2,7.83,7.02,225.59,3.53,675
91.49,95.85,58.12,10.08,12.55,9.24,6.54,6.8,199.12,3.73,676
92.88,94.41,65.95,11.63,12.5,8.6,6.91,4.11,212.32,3.94,677
78.88,81.87,54.98,12.82,12.88,8.73,6.61,6.92,169.28,3.68,678
